finding_id,meteorite_id,findings,discovery_year
20985,24036,Crystalline texture observed,1812
20986,24037,Carbonaceous composition,1824
20987,24038,Abundant olivine crystals,1863
20988,24039,Low carbon content,1997
20989,24040,Anomalous oxygen isotope ratio,1889
20990,24041,Significant sulfur levels,1889
20991,24042,Porous texture noted,1988
20992,24045,Anomalous oxygen isotope ratio,1858
20993,24046,Carbonaceous composition,1856
20994,24047,Crystalline texture observed,1992
20995,24050,Presence of organic compounds,1916
20996,24052,Exotic mineral inclusions,1956
20997,24053,Rare isotopes detected,1950
20998,24054,Presence of organic compounds,1917
20999,24055,Anomalous silicon content,1978
21000,24056,Significant phosphorous levels,1934
21001,24057,Low volatile compounds,1927
21002,24058,High magnesium content,1968
21003,24059,High iron content,1996
21004,24060,Iron-nickel alloy composition,1921
21005,24061,Anomalous oxygen isotope ratio,1850
21006,24062,Significant sulfur levels,1967
21007,24064,Significant sulfur levels,1981
21008,24065,Shock-metamorphosed structure,2001
21009,24066,Significant sulfur levels,1917
21010,24067,Porous texture noted,1917
21011,24069,High iron content,1981
21012,24070,Low volatile compounds,1969
21013,24072,High titanium concentration,2000
21014,24073,High chromium content,2001
21015,24074,Nickel traces found,2001
21016,24075,Carbonaceous composition,2001
21017,24076,Low carbon content,2001
21018,24077,Significant phosphorous levels,2001
21019,24078,High metal content,2001
21020,24079,Iron-nickel alloy composition,2001
21021,24080,High titanium concentration,2001
21022,24081,Significant sulfur levels,2001
21023,24084,Significant sulfur levels,1994
21024,24085,Shock-metamorphosed structure,1953
21025,24086,Unusual chemical makeup,1975
21026,24087,Anomalous oxygen isotope ratio,1920
21027,24088,Trace rare earth elements,1984
21028,24089,High magnesium content,1944
21029,24090,Low volatile compounds,1955
21030,24091,High chromium content,1962
21031,24092,Magnetic properties observed,1970
21032,24093,High iron content,1999
21033,24094,High magnesium content,1884
21034,24095,Elevated cobalt levels,1903
21035,24096,Rare isotopes detected,1903
21036,24097,Crystalline texture observed,1970
21037,24098,High metal content,1989
21038,24100,Nickel traces found,1985
21039,24101,Presence of organic compounds,1927
21040,24102,Evidence of partial melting,1988
21041,24103,Abundant olivine crystals,1840
21042,24104,High metal content,1866
21043,24105,High magnesium content,1921
21044,24106,Anomalous oxygen isotope ratio,1957
21045,24107,Evidence of partial melting,1970
21046,24108,High magnesium content,1926
21047,24109,Abundant olivine crystals,1944
21048,24110,High chromium content,1927
21049,24111,Shock-metamorphosed structure,1960
21050,24112,Unusual chemical makeup,1822
21051,24113,Elevated cobalt levels,1954
21052,24115,Silicate rich,2001
21053,24116,Iron-nickel alloy composition,2001
21054,24117,High chromium content,2001
21055,24118,Iron-nickel alloy composition,1966
21056,24120,Crystalline texture observed,1932
21057,24121,High magnesium content,1986
21058,24122,High iron content,1853
21059,24123,Low density,1924
21060,24124,High titanium concentration,1920
21061,24126,Low density,1981
21062,24127,Low volatile compounds,2003
21063,24128,Abundant olivine crystals,1996
21064,24129,Trace rare earth elements,1926
21065,24130,Unusual chemical makeup,1989
21066,24131,Trace rare earth elements,1992
21067,24132,Presence of organic compounds,1963
21068,24133,Carbonaceous composition,1992
21069,24134,Low carbon content,1936
21070,24135,Trace rare earth elements,1843
21071,24136,Silicate rich,1928
21072,24137,Unique mineral structure,1915
21073,24138,High iron content,1903
21074,24139,Nickel traces found,1930
21075,24140,Low carbon content,1948
21076,24141,Unusual chemical makeup,1921
21077,24142,Elevated manganese levels,1861
21078,24143,High metal content,1668
21079,24144,Evidence of partial melting,1944
21080,24145,Unique mineral structure,1903
21081,24148,Porous texture noted,1942
21082,24149,Evidence of partial melting,1972
21083,24150,Magnetic properties observed,1962
21084,24152,High chromium content,1929
21085,24153,Significant phosphorous levels,1913
21086,24154,Elevated cobalt levels,1876
21087,24155,Abundant olivine crystals,1984
21088,24157,Trace platinum group metals,1902
21089,24158,Carbonaceous composition,1950
21090,24159,High iron content,1953
21091,24160,Significant phosphorous levels,1960
21092,24161,Significant phosphorous levels,1941
21093,24162,Significant phosphorous levels,1880
21094,24163,Presence of water-bearing minerals,1965
21095,24164,Unusual chemical makeup,1876
21096,24165,Rare isotopes detected,1843
21097,24166,Anomalous oxygen isotope ratio,1854
21098,24167,High metal content,1991
21099,24168,Presence of water-bearing minerals,1865
21100,24169,Crystalline texture observed,1949
21101,24170,High chromium content,1911
21102,24171,High magnesium content,1860
21103,24172,Shock-metamorphosed structure,2003
21104,24173,Significant sulfur levels,1952
21105,24174,Anomalous oxygen isotope ratio,1910
21106,24175,Elevated manganese levels,1934
21107,24176,Elevated cobalt levels,1992
21108,24177,Low density,1983
21109,24178,Presence of water-bearing minerals,1987
21110,24179,Crystalline texture observed,2004
21111,24182,Low carbon content,1890
21112,24183,Elevated cobalt levels,1967
21113,24184,Significant sulfur levels,1926
21114,24185,Rare isotopes detected,1873
21115,24186,Significant sulfur levels,1980
21116,24187,Significant phosphorous levels,1906
21117,24188,Unique mineral structure,1997
21118,24189,Unusual chemical makeup,1915
21119,24191,Abundant olivine crystals,1831
21120,24192,Abundant olivine crystals,1962
21121,24193,Evidence of partial melting,1991
21122,24194,High chromium content,1863
21123,24195,Trace rare earth elements,1873
21124,24196,Anomalous oxygen isotope ratio,1932
21125,24197,Abundant olivine crystals,1986
21126,24198,Carbonaceous composition,1915
21127,24199,Shock-metamorphosed structure,1863
21128,24200,Crystalline texture observed,1963
21129,24201,Nickel traces found,1983
21130,24202,Iron-nickel alloy composition,1937
21131,24203,Anomalous silicon content,1887
21132,24204,Elevated cobalt levels,1832
21133,24206,Porous texture noted,1927
21134,24207,Elevated cobalt levels,1965
21135,24208,Anomalous oxygen isotope ratio,1956
21136,24209,Porous texture noted,1978
21137,24210,Exotic mineral inclusions,1946
21138,24211,Unique mineral structure,1948
21139,24212,High metal content,1963
21140,24213,Carbonaceous composition,1989
21141,24214,Presence of water-bearing minerals,1976
21142,24215,Unique mineral structure,1877
21143,24217,Trace rare earth elements,1927
21144,24218,Magnetic properties observed,1939
21145,24219,Shock-metamorphosed structure,1917
21146,24220,High chromium content,1939
21147,24221,Anomalous oxygen isotope ratio,1972
21148,24222,Elevated manganese levels,1991
21149,24224,High iron content,1983
21150,24225,High titanium concentration,1973
21151,24226,High iron content,1926
21152,24227,Low carbon content,1898
21153,24228,Elevated cobalt levels,1968
21154,24229,Trace platinum group metals,1951
21155,24230,Rare isotopes detected,1924
21156,24234,Significant phosphorous levels,1934
21157,24235,Iron-nickel alloy composition,1888
21158,24236,Shock-metamorphosed structure,1955
21159,24237,Anomalous silicon content,1940
21160,24238,Rare isotopes detected,1964
21161,24239,Silicate rich,1964
21162,24240,Magnetic properties observed,1966
21163,24241,Abundant olivine crystals,1973
21164,24242,Evidence of partial melting,1985
21165,24243,Magnetic properties observed,1970
21166,24244,Elevated manganese levels,1831
21167,24245,High magnesium content,1971
21168,24246,Nickel traces found,1972
21169,24247,Presence of water-bearing minerals,1969
21170,24248,Elevated manganese levels,1890
21171,24249,Carbonaceous composition,1807
21172,24250,Elevated manganese levels,1971
21173,24251,High chromium content,1982
21174,24252,Presence of organic compounds,1997
21175,24253,Presence of water-bearing minerals,1999
21176,24254,Nickel traces found,1937
21177,24255,Carbonaceous composition,1991
21178,24256,Low density,1971
21179,24257,Abundant olivine crystals,1836
21180,24258,High chromium content,1940
21181,24260,Carbonaceous composition,1965
21182,24261,Shock-metamorphosed structure,1965
21183,24262,High iron content,1940
21184,24264,Abundant olivine crystals,1979
21185,24265,Significant sulfur levels,1968
21186,24266,Iron-nickel alloy composition,1998
21187,24267,Abundant olivine crystals,1982
21188,24268,Silicate rich,1938
21189,24269,Shock-metamorphosed structure,1902
21190,24270,Crystalline texture observed,1978
21191,24271,Significant sulfur levels,1934
21192,24272,Nickel traces found,1970
21193,24273,Elevated manganese levels,1979
21194,24274,Trace rare earth elements,2001
21195,24275,Porous texture noted,1962
21196,24276,Unusual chemical makeup,1914
21197,24277,Anomalous silicon content,1995
21198,24278,Significant phosphorous levels,1971
21199,24279,High magnesium content,1951
21200,24280,Presence of organic compounds,1944
21201,24281,High magnesium content,1967
21202,24282,Carbonaceous composition,1976
21203,24283,Silicate rich,1881
21204,24284,Unique mineral structure,1958
21205,24285,Crystalline texture observed,1928
21206,24286,Unique mineral structure,1990
21207,24287,Evidence of partial melting,1990
21208,24288,Low volatile compounds,1990
21209,24289,Nickel traces found,1990
21210,24290,Unusual chemical makeup,1991
21211,24291,High titanium concentration,1991
21212,24292,High iron content,1991
21213,24293,Elevated manganese levels,1991
21214,24294,High iron content,1991
21215,24295,Abundant olivine crystals,1991
21216,24296,Unique mineral structure,1991
21217,24297,Low volatile compounds,1991
21218,24298,Anomalous silicon content,1991
21219,24299,Low volatile compounds,1991
21220,24300,Porous texture noted,1991
21221,24301,Significant phosphorous levels,1991
21222,24302,Presence of water-bearing minerals,1991
21223,24303,Low density,1991
21224,24304,Unusual chemical makeup,1991
21225,24305,High iron content,1991
21226,24306,Trace rare earth elements,1991
21227,24307,Low volatile compounds,1991
21228,24308,Significant sulfur levels,1991
21229,24309,Presence of organic compounds,1991
21230,24310,Trace platinum group metals,1991
21231,24311,Trace platinum group metals,1991
21232,24312,Elevated cobalt levels,1991
21233,24313,Silicate rich,1991
21234,24314,Porous texture noted,1991
21235,24315,Iron-nickel alloy composition,1991
21236,24316,High metal content,1991
21237,24317,Porous texture noted,1991
21238,24318,High iron content,1991
21239,24319,High iron content,1920
21240,24320,High metal content,1950
21241,24321,High magnesium content,1918
21242,24322,Anomalous oxygen isotope ratio,1932
21243,24323,Crystalline texture observed,1880
21244,24324,Trace platinum group metals,1964
21245,24325,High chromium content,1795
21246,24326,Crystalline texture observed,1947
21247,24328,Evidence of partial melting,1981
21248,24329,Iron-nickel alloy composition,1937
21249,24330,Evidence of partial melting,1953
21250,24332,Elevated cobalt levels,1918
21251,24333,Significant sulfur levels,1923
21252,24334,Elevated cobalt levels,1960
21253,24335,Low carbon content,1969
21254,24336,Anomalous oxygen isotope ratio,1858
21255,24337,Trace platinum group metals,1997
21256,24338,Unique mineral structure,1936
21257,24339,High metal content,1938
21258,24340,Presence of organic compounds,1986
21259,24341,Silicate rich,1920
21260,24343,Crystalline texture observed,1945
21261,24344,Unique mineral structure,1968
21262,24345,Shock-metamorphosed structure,1980
21263,24346,Unique mineral structure,1977
21264,24347,Trace platinum group metals,1975
21265,24351,Trace rare earth elements,2000
21266,24354,Evidence of partial melting,1937
21267,24355,Trace rare earth elements,2000
21268,24356,Elevated cobalt levels,2000
21269,24357,Elevated manganese levels,2000
21270,24358,Low density,1969
21271,24359,Iron-nickel alloy composition,1969
21272,24360,Unique mineral structure,1969
21273,24361,Anomalous oxygen isotope ratio,1969
21274,24362,High magnesium content,1969
21275,24363,Magnetic properties observed,1969
21276,24364,Magnetic properties observed,1969
21277,24365,High magnesium content,1969
21278,24366,High titanium concentration,1969
21279,24367,Unique mineral structure,1973
21280,24368,Anomalous oxygen isotope ratio,1973
21281,24369,High metal content,1973
21282,24370,Low carbon content,1973
21283,24371,Anomalous oxygen isotope ratio,1973
21284,24372,Significant phosphorous levels,1973
21285,24373,Abundant olivine crystals,1973
21286,24374,Presence of water-bearing minerals,1973
21287,24375,Abundant olivine crystals,1973
21288,24376,Elevated manganese levels,1973
21289,24377,High chromium content,1973
21290,24378,Presence of water-bearing minerals,1973
21291,24379,High metal content,1974
21292,24380,Trace rare earth elements,1974
21293,24381,Abundant olivine crystals,1974
21294,24382,High iron content,1974
21295,24383,High chromium content,1974
21296,24384,Rare isotopes detected,1974
21297,24385,Magnetic properties observed,1974
21298,24386,Trace rare earth elements,1974
21299,24387,Porous texture noted,1974
21300,24388,Evidence of partial melting,1974
21301,24389,Elevated manganese levels,1974
21302,24390,Trace rare earth elements,1974
21303,24391,Presence of organic compounds,1974
21304,24392,Evidence of partial melting,1974
