study_id,meteorite_id,scientist_id,study_date
22673,23476,34659,2001-07-05
22674,6252,16802,2022-05-27
22675,33646,7440,2004-09-12
22676,28788,25710,2007-02-08
22677,26288,5059,2001-11-02
22678,54713,3776,2016-05-04
22679,13239,344,2015-10-19
22680,23209,3118,2019-06-29
22681,25449,17866,2007-07-13
22682,27936,29215,2009-10-11
22683,18921,8755,2001-10-21
22684,18218,36641,2023-11-24
22685,13948,19803,2009-04-05
22686,48235,2118,2018-09-24
22687,26311,30891,2023-11-24
22688,53924,5735,2011-05-18
22689,28125,37355,2023-01-30
22690,9721,15068,2007-01-16
22691,24129,33410,2025-01-23
22692,10076,31240,2016-12-14
22693,29493,26199,2020-04-07
22694,6904,4262,2003-11-02
22695,6951,4315,2020-05-11
22696,9249,26801,2006-08-21
22697,15434,24226,2003-05-18
22698,1982,3614,2021-12-17
22699,30577,22034,2017-03-03
22700,30617,13734,2022-11-08
22701,11359,8195,2003-04-18
22702,20443,6031,2014-06-09
22703,24201,5316,2018-08-29
22704,14205,10609,2004-05-21
22705,13342,37089,2015-11-25
22706,6684,845,2016-06-20
22707,30416,8999,2007-05-11
22708,26071,21341,2017-06-07
22709,55587,29705,2001-08-26
22710,51328,23866,2015-10-07
22711,52165,35514,2016-02-17
22712,4800,10107,2022-11-30
22713,680,34438,2021-04-23
22714,20581,27261,2024-10-13
22715,24545,9253,2003-02-07
22716,40751,3384,2016-06-17
22717,1606,30743,2002-02-16
22718,7028,3445,2000-07-25
22719,19355,35690,2007-11-06
22720,19870,3155,2022-07-04
22721,54586,1138,2017-09-04
22722,44884,15410,2010-11-10
22723,34024,6928,2019-09-05
22724,13129,37825,2015-09-03
22725,38550,35435,2024-05-16
22726,53956,258,2000-03-09
22727,21794,14221,2013-04-12
22728,18664,4603,2016-05-01
22729,51006,16288,2025-06-01
22730,28502,9569,2020-10-01
22731,49911,6440,2008-08-02
22732,21669,19335,2018-05-06
22733,8938,30704,2008-10-24
22734,24471,23435,2016-08-15
22735,2182,30011,2023-10-25
22736,5613,33695,2020-08-25
22737,46505,16396,2020-03-30
22738,25070,17929,2018-01-11
22739,124,30084,2003-05-27
22740,18970,13894,2005-06-23
22741,52769,13577,2021-03-29
22742,16410,15383,2007-05-23
22743,57388,30679,2023-08-31
22744,50991,17197,2012-08-02
22745,50160,9578,2020-12-17
22746,25640,1333,2021-04-11
22747,19153,26051,2020-04-27
22748,52415,21183,2022-10-26
22749,54944,34282,2020-08-25
22750,16895,25106,2017-06-12
22751,26078,25193,2002-09-19
22752,16549,29381,2013-07-12
22753,57155,21327,2015-09-19
22754,50522,35295,2004-08-29
22755,10948,28358,2000-02-16
22756,20971,32944,2018-11-26
22757,26392,7591,2001-12-10
22758,1896,37868,2024-02-02
22759,19184,12928,2014-01-09
22760,8094,8369,2019-03-03
22761,20438,4402,2007-05-05
22762,964,833,2020-03-29
22763,46794,9472,2022-05-08
22764,51687,33738,2003-10-13
22765,26009,25296,2009-07-05
22766,40100,20310,2012-02-11
22767,384,19607,2004-07-07
22768,27171,14308,2009-10-09
22769,10880,37467,2024-10-09
22770,31282,20811,2011-06-23
22771,23901,22848,2015-03-14
22772,24618,26362,2011-06-29
22773,5375,21866,2003-05-09
22774,51618,1588,2014-06-24
22775,23213,29748,2020-09-19
22776,21546,16876,2020-04-10
22777,9586,33482,2020-09-09
22778,57290,5622,2002-12-09
22779,21139,5274,2024-02-13
22780,50404,8837,2018-06-04
22781,13956,37353,2020-10-24
22782,35623,12948,2010-01-10
22783,55171,36778,2025-06-14
22784,19610,575,2018-11-17
22785,56364,10961,2004-05-20
22786,55364,31825,2013-07-11
22787,51307,16212,2021-09-09
22788,1467,1514,2016-11-12
22789,47257,27403,2023-04-30
22790,28929,23645,2017-06-13
22791,16087,5099,2015-10-10
22792,10649,4455,2018-01-29
22793,22036,10610,2022-04-15
22794,22546,2611,2020-10-05
22795,13790,20020,2011-08-25
22796,33563,21512,2022-04-15
22797,16781,10920,2016-05-30
22798,11761,36442,2000-06-26
22799,52610,16763,2023-08-04
22800,28945,12873,2023-04-13
22801,48542,2222,2016-09-05
22802,50965,8253,2018-03-28
22803,17415,15798,2012-10-31
22804,8310,24450,2008-03-27
22805,16449,28540,2017-05-27
22806,6959,8819,2018-02-22
22807,48281,27499,2008-07-14
22808,6430,32866,2000-08-16
22809,9958,900,2020-02-13
22810,7177,13091,2018-10-22
22811,1000,3909,2013-03-02
22812,18902,31262,2003-12-25
22813,28835,29177,2007-01-27
22814,50156,24882,2010-11-17
22815,4922,37179,2014-10-02
22816,49988,15335,2024-02-29
22817,48633,18061,2001-10-14
22818,10575,483,2023-08-05
22819,56725,10861,2019-06-24
22820,50825,2374,2018-11-07
22821,10310,22354,2000-08-05
22822,13124,34495,2023-02-06
22823,50623,36589,2003-07-11
22824,1163,4614,2000-02-22
22825,14353,8251,2012-11-10
22826,49663,22020,2004-02-12
22827,9559,8197,2005-07-15
22828,3600,24252,2013-12-13
22829,49992,9054,2015-06-21
22830,6185,3037,2010-10-25
22831,4114,35362,2019-02-18
22832,26056,34561,2018-10-06
22833,11722,24293,2010-03-25
22834,12746,4222,2001-05-14
22835,25037,13285,2012-03-05
22836,45747,7357,2008-07-22
22837,50456,34152,2009-07-15
22838,6884,21970,2004-10-26
22839,28283,17732,2007-02-18
22840,11493,5501,2005-06-29
22841,6494,34717,2018-08-02
22842,11258,37204,2011-06-23
22843,29096,17294,2022-11-29
22844,24858,36827,2012-01-19
22845,52602,10607,2016-08-06
22846,26998,7374,2000-09-06
22847,18568,19896,2023-06-05
22848,13635,31206,2008-03-09
22849,28976,34625,2016-12-31
22850,19112,12348,2022-07-04
22851,1154,8311,2020-05-24
22852,8450,19889,2011-02-12
22853,29986,6232,2007-06-18
22854,48568,36163,2021-10-10
22855,19911,37586,2011-10-12
22856,54350,8616,2019-04-25
22857,22618,33249,2016-09-17
22858,8220,33841,2013-11-01
22859,3996,23215,2015-03-13
22860,4708,5628,2008-07-03
22861,2114,3232,2005-02-06
22862,50672,24161,2001-09-07
22863,7843,32269,2004-11-17
22864,26907,32009,2008-09-26
22865,25030,17270,2000-11-03
22866,50203,15470,2014-05-26
22867,18081,24675,2018-07-05
22868,19182,26538,2008-03-11
22869,53032,20291,2005-05-13
22870,29424,30977,2012-05-05
22871,9100,11565,2011-06-09
22872,29490,28967,2000-01-11
22873,28324,21203,2024-05-23
22874,19774,27605,2004-09-03
22875,25256,21463,2006-05-14
22876,13864,18972,2008-06-04
22877,49538,19062,2002-06-12
22878,55831,15832,2025-10-16
22879,13048,5503,2018-10-29
22880,15518,21516,2008-12-05
22881,23730,28630,2002-01-03
22882,8621,10416,2021-05-01
22883,54181,16278,2025-06-21
22884,24504,2061,2016-02-18
22885,39587,29818,2021-09-30
22886,55302,8072,2022-02-11
22887,53829,21363,2002-02-25
22888,294,36069,2001-10-12
22889,21456,16659,2021-02-26
22890,12501,3615,2005-03-14
22891,46556,34782,2004-02-18
22892,29139,21251,2010-09-16
22893,28962,23318,2020-05-10
22894,80,38046,2025-03-06
22895,10103,31968,2025-11-01
22896,2016,30456,2017-09-15
22897,20178,29200,2021-11-22
22898,4109,27651,2003-02-26
22899,56854,1065,2007-04-24
22900,28675,19777,2008-02-12
22901,46484,13494,2010-07-05
22902,5200,30607,2016-01-03
22903,40416,4464,2000-05-10
22904,22460,20674,2024-12-14
22905,37841,34305,2008-04-13
22906,20161,11624,2021-07-07
22907,55493,13301,2007-09-27
22908,14133,1099,2002-10-07
22909,46797,8751,2008-06-04
22910,40697,10321,2016-02-10
22911,3513,14841,2018-04-28
22912,56903,14560,2023-02-11
22913,508,37185,2023-12-25
22914,53067,17190,2009-11-24
22915,17937,13771,2011-04-11
22916,34496,13405,2007-02-19
22917,26626,18693,2023-07-10
22918,16396,22549,2006-03-06
22919,10636,11102,2014-11-08
22920,50262,23928,2020-07-31
22921,16675,20056,2005-09-04
22922,23935,20477,2016-07-07
22923,9118,2155,2001-10-05
22924,50347,13609,2024-07-28
22925,23177,6944,2024-07-01
22926,15707,35298,2015-02-23
22927,17998,11967,2020-03-12
22928,20216,23403,2015-04-08
22929,6751,25931,2010-09-07
22930,13953,37958,2005-12-16
22931,12981,34193,2024-12-26
22932,24524,8126,2001-04-02
22933,9347,4612,2005-08-04
22934,277,34078,2002-09-25
22935,24722,17682,2003-10-10
22936,30088,28647,2017-12-01
22937,10625,33181,2006-09-29
22938,7102,15662,2009-04-19
22939,49684,5229,2014-12-25
22940,53266,34700,2008-03-04
22941,11488,763,2009-11-18
22942,46405,35496,2021-09-12
22943,10743,9643,2020-01-21
22944,10597,16167,2020-05-11
22945,51106,35880,2014-04-04
22946,16091,4727,2016-05-31
22947,8822,14226,2008-08-02
22948,55961,26855,2001-02-13
22949,22418,32254,2023-04-09
22950,25083,26500,2008-05-22
22951,10979,7444,2001-01-07
22952,49776,31926,2020-07-09
22953,18492,14560,2008-06-13
22954,29761,18553,2015-05-08
22955,28808,10973,2025-06-19
22956,51424,11670,2023-10-20
22957,2499,24315,2025-04-26
22958,21404,21211,2025-11-12
22959,56141,34789,2018-08-15
22960,18689,27384,2006-12-23
22961,14692,8289,2020-11-13
22962,1492,36446,2005-07-16
22963,4631,29161,2007-04-03
22964,45009,18933,2016-06-28
22965,16789,11171,2000-04-21
22966,8695,13033,2020-08-27
22967,9107,34334,2008-04-20
22968,21079,16404,2022-10-18
22969,5470,1636,2001-12-22
22970,19391,30690,2005-08-25
22971,25491,28880,2017-07-09
22972,617,27589,2011-06-22
22973,49527,36242,2016-03-02
22974,9064,6210,2012-12-17
22975,4730,31434,2015-06-07
22976,47288,36590,2020-01-02
22977,7621,7511,2002-03-21
22978,6799,1482,2008-11-19
22979,21772,11977,2015-06-01
22980,22495,27680,2012-06-23
22981,20374,16592,2019-12-18
22982,38755,33243,2007-10-31
22983,29499,7684,2024-12-21
22984,6340,34025,2016-10-05
22985,50121,34624,2001-08-09
22986,11675,13893,2003-07-14
22987,26948,16036,2001-07-02
22988,7928,1091,2016-10-28
22989,15988,17787,2000-06-10
22990,56096,29215,2005-04-21
22991,48263,33425,2024-11-19
22992,53968,25355,2021-03-25
22993,54628,23683,2008-06-24
22994,35686,28451,2011-01-08
22995,11510,18566,2017-01-19
22996,16258,3329,2007-05-08
22997,28559,928,2022-10-02
22998,54817,31748,2008-03-17
22999,17051,21495,2017-12-23
23000,55228,17843,2000-04-09
23001,15686,29185,2014-02-27
23002,17032,23458,2010-10-22
23003,29945,34527,2010-01-10
23004,9220,36215,2018-04-14
23005,3372,17375,2005-09-09
23006,14943,31480,2016-12-04
23007,39374,14202,2001-05-30
23008,15759,21206,2012-02-14
23009,20692,6075,2011-09-25
23010,18102,17560,2005-04-09
23011,15621,3498,2013-04-16
23012,8743,4775,2001-12-14
23013,4055,19565,2019-04-02
23014,5732,27466,2013-11-04
23015,23163,36973,2014-07-18
23016,22261,19629,2003-12-27
23017,7153,34712,2023-03-11
23018,54428,19831,2011-11-19
23019,53087,33606,2013-09-07
23020,57274,7803,2012-12-13
23021,2525,7525,2016-10-07
23022,24042,408,2013-12-19
23023,12188,27030,2018-03-28
23024,16742,10696,2000-08-14
23025,28446,9684,2020-08-20
23026,51177,25803,2022-11-01
23027,3996,27095,2021-12-15
23028,24770,1224,2022-07-31
23029,15795,13304,2025-12-02
23030,44876,14498,2022-08-19
23031,15507,26101,2024-05-02
23032,20351,29888,2024-03-18
23033,23990,32495,2007-11-27
23034,39519,1890,2016-04-21
23035,18658,28231,2024-09-04
23036,54260,37346,2022-07-18
23037,31320,3123,2001-09-11
23038,26537,10399,2017-01-29
23039,13168,24474,2016-01-16
23040,56181,35176,2009-07-10
23041,18584,6213,2009-04-15
23042,48288,23634,2013-01-13
23043,6440,15542,2010-10-20
23044,56150,34930,2007-03-07
23045,29807,5573,2005-08-09
23046,218,33039,2007-07-16
23047,7099,23817,2002-04-24
23048,15305,22352,2019-04-05
23049,57166,33676,2023-05-14
23050,24379,5184,2011-06-03
23051,13618,19651,2001-07-21
23052,46709,30302,2013-12-26
23053,25477,17876,2019-08-20
23054,52576,18409,2010-09-16
23055,5188,33876,2000-07-05
23056,24189,5950,2016-08-26
23057,29388,24507,2011-01-18
23058,28683,18340,2014-06-01
23059,21457,8341,2015-05-23
23060,7472,5688,2021-08-31
23061,1260,20784,2012-01-26
23062,20828,24328,2001-12-25
23063,11811,35454,2025-05-02
23064,25351,37518,2019-07-16
23065,28599,36049,2023-06-19
23066,5185,15943,2010-05-02
23067,52798,28120,2025-11-30
23068,28693,2932,2024-04-27
23069,54949,19009,2008-06-26
23070,25663,15031,2014-10-16
23071,7553,4244,2022-10-25
23072,20302,12961,2001-04-19
23073,55673,32616,2012-04-29
23074,1055,22118,2025-12-07
23075,40103,16419,2002-05-10
23076,51076,18030,2022-05-12
23077,52008,5245,2007-10-16
23078,14169,21405,2013-01-28
23079,39088,12900,2008-10-30
23080,55715,23247,2017-08-12
23081,4339,28078,2025-10-29
23082,8860,37215,2018-03-12
23083,4704,33459,2022-06-11
23084,16510,24479,2012-10-10
23085,11945,23883,2018-11-04
23086,24159,28967,2019-05-29
23087,12958,14068,2025-10-14
23088,5775,15340,2012-10-24
23089,46998,13267,2025-12-07
23090,20896,17799,2012-10-17
23091,25450,4614,2010-05-20
23092,2557,8122,2018-04-26
23093,30488,36999,2000-06-02
23094,49063,24395,2015-02-13
23095,10731,14895,2011-05-17
23096,38792,32697,2004-09-10
23097,51961,27277,2000-02-01
23098,22397,14271,2003-06-17
23099,28414,27493,2011-04-06
23100,48318,21775,2000-07-03
23101,38117,323,2021-08-26
23102,55211,31617,2017-09-29
23103,50917,20113,2021-04-25
23104,46685,38074,2011-05-09
23105,12550,32717,2005-05-29
23106,13720,31209,2017-07-06
23107,33582,13725,2012-03-09
23108,4221,11611,2001-01-14
23109,3867,3827,2014-09-25
23110,34544,7231,2009-04-28
23111,51313,31097,2009-10-22
23112,50242,30180,2017-07-29
23113,49551,31085,2020-12-08
23114,51495,15912,2002-01-20
23115,7968,23821,2014-05-24
23116,29795,30021,2022-08-09
23117,20620,17032,2015-05-21
23118,50620,5911,2016-07-18
23119,17056,10095,2020-07-13
23120,51125,22945,2015-04-01
23121,18594,17374,2002-07-21
23122,16004,4441,2009-07-01
23123,18496,31059,2018-10-22
23124,8030,36662,2003-11-30
23125,14476,5083,2001-06-20
23126,13387,13349,2018-12-09
23127,5918,10921,2021-12-11
23128,11869,850,2005-09-22
23129,4735,3560,2019-04-16
23130,20370,30953,2016-11-06
23131,16049,5837,2006-04-01
23132,56710,35732,2018-05-21
23133,26668,716,2025-01-06
23134,14056,31951,2019-05-02
23135,11022,14582,2001-06-12
23136,9238,22813,2010-12-07
23137,6241,12632,2018-02-14
23138,6418,35321,2001-06-14
23139,15948,22931,2023-02-28
23140,7712,6881,2002-09-19
23141,18822,5715,2006-04-26
23142,7229,32574,2011-11-07
23143,55144,13807,2011-04-15
23144,2501,9469,2002-04-08
23145,19933,11008,2006-12-22
23146,51505,31192,2018-01-01
23147,23579,13117,2020-03-17
23148,12080,23815,2017-09-06
23149,28891,20310,2008-06-16
23150,8784,3627,2008-02-01
23151,28747,4197,2020-10-01
23152,23961,13839,2002-06-01
23153,5644,6463,2022-09-08
23154,48969,17733,2005-09-16
23155,8668,21283,2009-10-14
23156,34067,8640,2015-04-13
23157,23230,18253,2009-11-10
23158,732,30735,2020-07-20
23159,51091,21429,2014-03-10
23160,20680,21177,2017-05-09
23161,21049,1788,2021-01-15
23162,25578,22331,2012-03-02
23163,26124,26631,2024-05-02
23164,19633,1222,2019-03-23
23165,9421,10293,2001-04-08
23166,49930,3653,2000-06-14
23167,40753,34672,2008-09-14
23168,13336,17995,2022-02-24
23169,7101,33801,2009-11-01
23170,3942,32706,2022-11-14
23171,14713,9601,2021-02-28
23172,49982,6321,2024-12-26
23173,40203,25150,2024-03-01
23174,15948,23646,2013-05-12
23175,382,23859,2024-09-15
23176,30567,17415,2013-02-04
23177,14244,5204,2006-12-30
23178,20966,26085,2015-05-31
23179,16139,2996,2011-07-10
23180,57314,15435,2007-08-13
23181,29127,11108,2014-01-26
23182,13007,35213,2019-07-30
23183,25208,8256,2014-09-21
23184,49986,16528,2010-11-02
23185,24278,4044,2022-08-25
23186,18448,9561,2015-07-02
23187,54955,2788,2001-06-10
23188,12835,22181,2008-05-29
23189,19335,23344,2025-05-29
23190,20957,6608,2025-07-26
23191,30331,7233,2009-06-19
23192,28945,27526,2004-04-11
23193,1809,1744,2005-08-08
23194,26037,7518,2016-05-30
23195,29010,3125,2018-06-10
23196,55606,17339,2002-02-15
23197,12451,8706,2010-04-11
23198,50526,36752,2002-01-21
23199,1068,16581,2003-11-14
23200,22683,12190,2019-04-16
23201,1603,30024,2014-10-29
23202,40094,21942,2021-10-22
23203,14543,33938,2007-09-27
23204,1929,26002,2015-05-12
23205,38520,2082,2011-04-30
23206,13487,30198,2025-09-20
23207,10633,12060,2003-03-07
23208,20538,6495,2008-08-18
23209,39536,29089,2009-02-19
23210,12015,17568,2010-04-21
23211,5233,20627,2017-08-27
23212,2447,31749,2017-09-04
23213,18468,2866,2021-11-15
23214,40240,37562,2018-03-19
23215,56583,24923,2003-10-17
23216,52647,32407,2015-01-21
23217,56828,31394,2016-10-10
23218,28834,28571,2010-04-16
23219,10563,7195,2014-10-23
23220,39966,6199,2013-04-28
23221,30912,2899,2007-01-16
23222,6033,21773,2002-10-22
23223,25448,32039,2023-01-19
23224,24072,2411,2002-09-04
23225,515,11777,2013-10-08
23226,15415,37621,2010-08-04
23227,54746,22536,2001-07-12
23228,16432,2544,2007-09-10
23229,33873,18657,2012-05-27
23230,48451,17330,2010-05-08
23231,28211,26695,2021-11-15
23232,29485,23725,2018-10-25
23233,15956,27872,2007-07-12
23234,24694,18880,2014-08-26
23235,21331,27240,2013-04-11
23236,51889,27872,2007-07-08
23237,20803,32423,2001-08-13
23238,18405,22342,2015-07-11
23239,4247,30247,2001-05-14
23240,55413,14599,2011-05-31
23241,28676,35544,2000-02-26
23242,29582,26776,2025-03-05
23243,19386,36580,2007-07-07
23244,10391,23746,2016-11-05
23245,47945,7351,2009-09-28
23246,27020,27989,2006-12-31
23247,53626,33818,2019-08-11
23248,28134,31340,2000-03-27
23249,14436,3467,2012-12-23
23250,51322,21192,2023-07-28
23251,16009,11320,2015-04-03
23252,9798,33842,2002-05-29
23253,6570,7725,2000-06-16
23254,5891,24144,2018-03-26
23255,25251,686,2011-05-25
23256,37811,21802,2003-02-28
23257,53458,18503,2017-07-25
23258,54486,33017,2002-04-17
23259,48987,7680,2023-12-20
23260,56957,34795,2009-09-01
23261,15662,5407,2021-01-05
23262,12841,32845,2012-09-15
23263,23539,29422,2025-06-29
23264,5411,12000,2017-12-23
23265,4643,22577,2001-06-03
23266,31372,36034,2010-03-16
23267,16168,17477,2018-08-06
23268,20528,3597,2001-10-02
23269,26245,18553,2004-01-15
23270,15700,25425,2018-08-03
23271,52264,14668,2006-09-15
23272,2525,6918,2002-12-31
23273,8191,12718,2013-10-17
23274,15287,5097,2015-08-06
23275,4743,5615,2021-04-26
23276,51416,34033,2011-09-30
23277,55533,11000,2012-09-19
23278,8748,33718,2005-03-23
23279,13465,32008,2025-09-06
23280,4491,36834,2008-07-25
23281,12037,16544,2011-03-21
23282,55130,16203,2015-10-16
23283,24491,17263,2019-07-30
23284,40187,10435,2004-11-26
23285,262,30565,2008-08-19
23286,29401,29048,2012-12-09
23287,5417,37868,2021-04-28
23288,49943,9627,2000-08-14
23289,23583,24470,2007-02-25
23290,2243,10976,2020-09-30
23291,11269,17998,2020-08-04
23292,10665,21306,2007-03-24
23293,32960,8582,2024-11-06
23294,13457,25532,2014-09-04
23295,18726,21416,2013-12-23
23296,54484,28672,2001-01-07
23297,4989,32064,2009-01-30
23298,12708,34831,2002-05-10
23299,19675,1317,2015-05-28
23300,28593,25590,2020-04-27
23301,11219,35458,2021-01-12
23302,1758,27245,2019-10-15
23303,11827,3773,2005-02-03
23304,20461,19165,2015-02-28
23305,14211,19068,2002-08-21
23306,10403,31100,2004-02-19
23307,5952,37612,2000-05-16
23308,22327,25438,2015-04-11
23309,55231,17552,2013-06-20
23310,21993,6945,2004-03-10
23311,2504,10018,2016-06-18
23312,15306,36781,2021-02-13
23313,7914,23473,2021-10-11
23314,19730,30963,2010-05-14
23315,25590,18806,2009-09-15
23316,25762,27210,2007-11-11
23317,6866,36384,2024-05-26
23318,30928,34925,2001-07-03
23319,11736,36147,2016-12-08
23320,47355,15036,2021-10-29
23321,48990,32447,2025-03-02
23322,14596,9398,2024-04-06
23323,53226,32161,2008-08-04
23324,11062,5824,2020-11-26
23325,4324,34460,2003-07-02
23326,6787,21357,2002-06-08
23327,21193,26360,2025-05-06
23328,8333,27769,2009-02-24
23329,26795,3993,2002-11-04
23330,49144,5010,2012-04-11
23331,24447,10550,2001-08-12
23332,19502,33962,2000-10-11
23333,25349,19442,2021-03-20
23334,55011,34061,2002-01-19
23335,3643,2307,2002-11-27
23336,25210,21344,2000-02-09
23337,16229,23844,2023-11-23
23338,38162,21694,2023-11-02
23339,8103,23982,2012-12-16
23340,6818,13530,2017-02-22
23341,18234,13567,2013-09-06
23342,16795,6513,2008-05-13
23343,49961,21787,2011-11-03
23344,29933,25494,2018-06-13
23345,3527,34194,2003-08-08
23346,20939,15999,2010-07-15
23347,27286,5808,2004-12-10
23348,25963,25763,2023-05-03
23349,20857,36760,2020-01-05
23350,308,15645,2001-07-22
23351,26526,4257,2015-09-07
23352,6140,34567,2022-06-16
23353,5029,11095,2017-11-29
23354,14642,1311,2003-12-31
23355,28496,10260,2000-09-13
23356,26911,23374,2005-05-25
23357,14642,30443,2002-02-15
23358,8464,29153,2006-07-08
23359,1015,22476,2013-12-14
23360,22092,11892,2000-02-01
23361,13124,15424,2005-08-22
23362,27185,9965,2006-01-18
23363,54964,17368,2015-08-17
23364,24954,24887,2003-12-09
23365,11730,20125,2001-07-18
23366,8840,958,2016-10-11
23367,14034,26338,2002-12-08
23368,40191,19721,2018-06-19
23369,38782,33536,2011-08-03
23370,15375,24292,2022-08-24
23371,18553,24103,2016-10-08
23372,55378,25382,2004-03-02
23373,46852,5726,2000-08-08
23374,11252,6979,2014-04-13
23375,5154,17228,2006-01-15
23376,49729,30757,2013-12-08
23377,49601,8469,2010-12-03
23378,53305,2463,2019-11-16
