expedition_id,meteorite_id,scientist_id,expedition_date,notes
24851,9349,4639,1964-10-21,Collected sample from desert
24852,22220,18983,1904-12-13,Deep cave exploration
24853,2333,36491,1900-01-05,Remote island retrieval
24854,19462,1548,1985-07-08,Urban expedition
24855,6847,3468,1982-10-23,Deep cave exploration
24856,16633,22946,1924-10-21,Arid plateau mission
24857,15118,10081,1984-08-08,Expedition in polar region
24858,51427,36728,1924-11-02,Mountain peak sampling
24859,24745,22219,1939-08-05,Underwater exploration
24860,18933,35902,1943-04-15,Desert dune survey
24861,29323,35552,1922-08-30,Arid plateau mission
24862,26032,24449,1901-10-14,Glacial core drilling
24863,7400,26626,1939-05-12,Volcanic crater sampling
24864,7247,16075,1935-11-10,Remote island retrieval
24865,3941,15750,1999-02-28,Collected sample from desert
24866,19614,14383,1968-09-23,High-altitude balloon collection
24867,55185,28949,1924-04-14,Archaeological site investigation
24868,1690,23878,1960-01-10,Deep cave exploration
24869,13514,32733,1989-10-28,High-altitude balloon collection
24870,21840,30646,2004-06-07,High-altitude balloon collection
24871,24964,30472,1918-11-03,Desert dune survey
24872,40200,26613,1974-06-11,Meteor crater excavation
24873,20920,5581,1906-09-16,Urban expedition
24874,24669,9056,1905-09-13,Glacial core drilling
24875,54136,19684,2001-07-12,Mountain peak sampling
24876,16499,17376,1946-10-24,Tropical rainforest expedition
24877,229,19882,1941-04-17,Glacial core drilling
24878,30555,8710,2011-11-08,Urban expedition
24879,26240,4298,1995-03-02,Ice shelf reconnaissance
24880,9531,33295,1954-06-25,High-altitude balloon collection
24881,25565,34680,2000-07-06,Expedition in polar region
24882,21859,24576,2007-03-20,Remote island retrieval
24883,25077,5110,1984-07-21,Field collection in forest
24884,25438,8340,1919-07-08,Expedition in polar region
24885,20784,31120,1962-07-09,Mountain peak sampling
24886,25688,295,1962-11-22,High-altitude balloon collection
24887,52382,30638,1921-11-23,Field collection in forest
24888,14282,22212,1971-01-25,Glacial core drilling
24889,54302,33802,1997-03-13,Tropical rainforest expedition
24890,35668,2152,1982-10-30,Volcanic crater sampling
24891,53095,14672,1929-02-18,Archaeological site investigation
24892,14557,33884,1974-12-29,Mountain peak sampling
24893,19906,29593,2015-05-05,Deep cave exploration
24894,23973,1770,1905-10-24,Archaeological site investigation
24895,1000,17103,1910-02-03,Collected sample from desert
24896,22186,36942,1903-06-20,Urban expedition
24897,25108,3078,1922-10-17,Glacial core drilling
24898,51340,19391,2002-02-20,Archaeological site investigation
24899,40181,6421,2025-08-28,Tropical rainforest expedition
24900,18351,4548,1959-06-20,Volcanic crater sampling
24901,50543,35574,2014-10-26,Field collection in forest
24902,26956,6618,1943-03-30,High-altitude balloon collection
24903,30541,8648,1990-11-18,Glacial core drilling
24904,2058,2107,1980-07-29,Ice shelf reconnaissance
24905,48965,28164,1901-12-19,Glacial core drilling
24906,28940,4802,1938-03-12,Desert dune survey
24907,9284,30044,1960-04-07,Archaeological site investigation
24908,25629,23453,1989-06-12,Ice shelf reconnaissance
24909,18761,18126,2007-05-11,Archaeological site investigation
24910,23262,15293,1989-10-18,Arid plateau mission
24911,14489,3735,2012-06-19,Tropical rainforest expedition
24912,20108,36274,1904-09-19,Expedition in polar region
24913,18901,36087,1945-07-30,Arid plateau mission
24914,28883,31433,1964-11-02,Urban expedition
24915,18552,35649,2016-04-26,Archaeological site investigation
24916,7551,5748,2007-07-30,Archaeological site investigation
24917,29930,11657,1950-03-11,Ice shelf reconnaissance
24918,40084,18827,1907-01-02,Arid plateau mission
24919,35723,3668,1984-11-22,Tropical rainforest expedition
24920,3976,16807,2017-05-17,Volcanic crater sampling
24921,4628,5099,1985-08-16,Archaeological site investigation
24922,15486,4045,2020-09-19,Urban expedition
24923,47822,23569,1975-08-19,Arid plateau mission
24924,5591,32985,2005-03-27,Expedition in polar region
24925,27008,6810,1952-10-19,Archaeological site investigation
24926,7853,6180,2014-03-12,Tropical rainforest expedition
24927,15901,35362,1956-05-22,Expedition in polar region
24928,11749,33707,1901-04-23,Urban expedition
24929,9394,2822,1958-09-28,Mountain peak sampling
24930,28589,13434,2017-02-24,Field collection in forest
24931,30216,15315,1979-08-04,Glacial core drilling
24932,47250,31258,1958-10-20,Mountain peak sampling
24933,1712,25323,1974-03-22,Desert dune survey
24934,16517,6113,2008-08-14,Deep cave exploration
24935,14909,15957,2016-12-27,Collected sample from desert
24936,18819,37649,2014-08-12,Tropical rainforest expedition
24937,5321,29981,1926-03-22,Field collection in forest
24938,33994,6165,2012-07-11,Remote island retrieval
24939,54210,18021,1907-08-03,Archaeological site investigation
24940,27295,29216,1936-02-02,Underwater exploration
24941,38705,6003,1996-04-22,Expedition in polar region
24942,148,15273,1916-11-24,Meteor crater excavation
24943,23457,35572,1928-04-28,Urban expedition
24944,11179,1578,1935-10-26,Deep cave exploration
24945,8147,23530,1918-03-30,Deep cave exploration
24946,10257,12222,1921-06-22,High-altitude balloon collection
24947,8679,4406,2014-01-23,Tropical rainforest expedition
24948,31874,31347,1909-11-26,Expedition in polar region
24949,50567,23426,1994-12-08,Mountain peak sampling
24950,1528,26665,1928-02-17,Urban expedition
24951,13561,6806,1965-03-05,Mountain peak sampling
24952,25472,14319,1907-12-01,Collected sample from desert
24953,9963,24322,1964-06-03,Ice shelf reconnaissance
24954,53794,37815,1958-07-20,Collected sample from desert
24955,29642,23369,2015-05-02,Arid plateau mission
24956,13690,31948,2003-01-12,Desert dune survey
24957,12171,9062,1941-07-18,High-altitude balloon collection
24958,29366,3815,1901-06-23,Glacial core drilling
24959,23547,15060,1940-02-23,Mountain peak sampling
24960,7641,9758,1998-07-27,Mountain peak sampling
24961,8255,4365,2020-05-27,Desert dune survey
24962,39390,3815,2016-06-19,Desert dune survey
24963,2683,6240,1968-10-15,Ice shelf reconnaissance
24964,7496,34534,1931-09-30,High-altitude balloon collection
24965,54125,19455,1980-10-05,High-altitude balloon collection
24966,23998,35489,2000-09-17,Deep cave exploration
24967,21663,36805,2007-02-25,Volcanic crater sampling
24968,8678,598,1904-09-03,Expedition in polar region
24969,24599,15527,2004-04-16,High-altitude balloon collection
24970,39640,11157,1964-08-09,Expedition in polar region
24971,11347,22928,2004-01-18,Tropical rainforest expedition
24972,22120,11917,1937-11-02,Urban expedition
24973,5596,6977,1981-03-12,Desert dune survey
24974,46623,24725,1925-08-17,Archaeological site investigation
24975,54389,34029,1961-12-24,Field collection in forest
24976,10243,17844,1964-12-07,High-altitude balloon collection
24977,5617,8316,1968-07-31,High-altitude balloon collection
24978,13998,8249,1969-06-04,Urban expedition
24979,30268,8664,1956-09-14,Ice shelf reconnaissance
24980,13275,9513,1989-05-15,High-altitude balloon collection
24981,6072,22786,2009-12-02,Underwater exploration
24982,9405,7644,2018-07-21,Expedition in polar region
24983,6472,26611,1961-02-05,Arid plateau mission
24984,49761,29056,1958-07-31,Meteor crater excavation
24985,22320,28021,1957-05-26,Collected sample from desert
24986,23727,12692,1973-04-25,Glacial core drilling
24987,11086,9347,1906-09-13,Remote island retrieval
24988,15999,17596,1970-10-23,Expedition in polar region
24989,25198,22432,2008-05-24,Mountain peak sampling
24990,10276,30697,1938-08-12,Meteor crater excavation
24991,20002,6462,1903-04-13,Desert dune survey
24992,51782,18672,2004-08-16,Desert dune survey
24993,6953,35919,1940-01-29,High-altitude balloon collection
24994,57162,24199,2014-10-16,Underwater exploration
24995,7020,10838,1921-11-18,Expedition in polar region
24996,19444,29891,1902-12-09,Underwater exploration
24997,20875,38112,1948-03-22,Mountain peak sampling
24998,8326,23778,1991-05-19,Urban expedition
24999,13296,24113,2007-12-03,High-altitude balloon collection
25000,40668,16336,1935-10-11,Volcanic crater sampling
25001,24194,7343,1937-04-23,Remote island retrieval
25002,25580,23354,1962-02-04,Urban expedition
25003,50675,29538,1940-10-09,Arid plateau mission
25004,57329,33914,1994-01-24,Expedition in polar region
25005,11308,23423,1981-09-27,Collected sample from desert
25006,18502,15835,1963-12-10,Remote island retrieval
25007,50200,19710,2023-03-19,Arid plateau mission
25008,7127,32178,1979-08-02,Ice shelf reconnaissance
25009,15447,18392,2005-05-28,Desert dune survey
25010,3440,3704,1979-06-25,Meteor crater excavation
25011,50374,34649,1922-05-21,Collected sample from desert
25012,7267,2806,1913-03-08,Volcanic crater sampling
25013,51500,16545,1933-12-29,Volcanic crater sampling
25014,772,32503,1993-08-16,Deep cave exploration
25015,57399,10463,1965-11-07,Volcanic crater sampling
25016,48488,19192,1929-01-01,Ice shelf reconnaissance
25017,12297,5145,1930-07-10,Field collection in forest
25018,7243,8880,1953-07-06,Underwater exploration
25019,5905,24391,1934-11-21,Arid plateau mission
25020,22448,31445,1973-11-21,Deep cave exploration
25021,15811,2338,1957-02-10,Collected sample from desert
25022,21689,32391,2013-09-06,Urban expedition
25023,8545,7941,1993-06-09,Arid plateau mission
25024,1144,19513,1961-04-02,Expedition in polar region
25025,38865,17681,1965-04-08,Collected sample from desert
25026,18717,31830,1997-05-06,Archaeological site investigation
25027,50528,20651,1933-08-13,Remote island retrieval
25028,26855,31944,1946-11-06,Archaeological site investigation
25029,26388,14362,1903-10-09,Field collection in forest
25030,8515,36182,1914-04-22,Urban expedition
25031,17027,21048,1907-12-22,Tropical rainforest expedition
25032,45871,13387,1959-04-05,Underwater exploration
25033,11449,16026,1905-02-03,Underwater exploration
25034,13128,18190,1963-09-24,Meteor crater excavation
25035,8800,7059,1910-03-27,Volcanic crater sampling
25036,56266,12380,1953-05-18,Underwater exploration
25037,12958,24662,1967-08-26,Arid plateau mission
25038,3404,11848,1971-11-10,Desert dune survey
25039,4752,4137,2015-06-22,High-altitude balloon collection
25040,1382,29249,1943-07-01,Expedition in polar region
25041,21051,4662,2008-12-27,Mountain peak sampling
25042,20119,37172,1944-09-22,Remote island retrieval
25043,18306,19362,1937-03-13,Underwater exploration
25044,30347,2782,2016-07-29,High-altitude balloon collection
25045,27034,31471,2025-05-27,Mountain peak sampling
25046,2231,20727,1917-03-04,Volcanic crater sampling
25047,13807,13225,1944-06-13,High-altitude balloon collection
25048,22769,10250,2021-05-19,Glacial core drilling
25049,21463,29748,1974-12-26,Tropical rainforest expedition
25050,54629,17612,1941-05-15,Expedition in polar region
25051,10893,33461,1933-07-09,Underwater exploration
25052,1928,3027,1917-08-28,Archaeological site investigation
25053,12692,4177,1936-09-15,Ice shelf reconnaissance
25054,26089,35109,2001-04-10,Field collection in forest
25055,54262,12081,1925-10-30,Mountain peak sampling
25056,1530,18545,2014-10-01,Arid plateau mission
25057,2458,1157,1962-09-07,Urban expedition
25058,8235,34416,1914-09-22,Field collection in forest
25059,13338,31470,1928-01-01,High-altitude balloon collection
25060,6661,1577,1916-01-02,Meteor crater excavation
25061,13622,8525,1917-06-17,Tropical rainforest expedition
25062,24322,31051,2004-02-05,Ice shelf reconnaissance
25063,35486,5,1955-07-18,Glacial core drilling
25064,18554,35763,1950-03-20,Urban expedition
25065,10606,16213,2022-12-02,Arid plateau mission
25066,7221,15267,1937-11-04,Desert dune survey
25067,45554,32472,1943-09-22,Deep cave exploration
25068,49779,5510,1985-06-18,Mountain peak sampling
25069,23656,11076,1997-02-16,Deep cave exploration
25070,23359,3618,2021-07-06,Underwater exploration
25071,6471,2418,2011-06-24,Meteor crater excavation
25072,29407,9651,1921-01-09,Tropical rainforest expedition
25073,23405,4396,1961-07-01,Remote island retrieval
25074,7546,11481,1996-04-11,Desert dune survey
25075,48490,17809,1969-08-20,Field collection in forest
25076,10975,37883,1993-04-25,Urban expedition
25077,50344,26092,1983-08-26,Deep cave exploration
25078,29841,10182,1922-04-25,Volcanic crater sampling
25079,5821,14680,1962-08-30,High-altitude balloon collection
25080,12595,3810,1990-02-20,Remote island retrieval
25081,34055,21139,1925-10-26,Meteor crater excavation
25082,9992,24379,2018-06-28,Expedition in polar region
25083,19635,21189,1946-08-31,Ice shelf reconnaissance
25084,25730,11229,1980-06-27,Deep cave exploration
25085,49575,14814,1915-05-19,Tropical rainforest expedition
25086,5674,34341,1928-12-10,Tropical rainforest expedition
25087,3870,17119,1986-06-25,Urban expedition
25088,39939,5680,1952-01-29,Mountain peak sampling
25089,1075,11853,1905-01-30,Underwater exploration
25090,20625,23839,1906-09-30,Tropical rainforest expedition
25091,13296,27323,1948-03-19,Urban expedition
25092,40207,8947,1955-11-14,Field collection in forest
25093,8518,3297,1996-05-02,Mountain peak sampling
25094,49838,7353,2024-07-23,Remote island retrieval
25095,26804,4840,1977-06-30,Urban expedition
25096,35500,10490,1969-11-21,Arid plateau mission
25097,21426,32941,1931-05-03,Meteor crater excavation
25098,27207,2261,1975-12-08,Expedition in polar region
25099,2683,30286,1911-03-28,Deep cave exploration
25100,21514,9458,1958-06-24,Desert dune survey
25101,12392,7912,1986-05-11,Ice shelf reconnaissance
25102,4349,26380,1932-04-02,Collected sample from desert
25103,29688,8890,2007-12-13,Expedition in polar region
25104,14953,19669,1965-02-12,High-altitude balloon collection
25105,56050,23459,1964-03-20,Urban expedition
25106,9297,32036,2022-02-06,Mountain peak sampling
25107,51354,26789,1965-10-17,Meteor crater excavation
25108,22493,13805,1948-04-18,Underwater exploration
25109,26308,21002,1949-07-31,Urban expedition
25110,53179,15968,2008-01-04,Volcanic crater sampling
25111,45553,37089,1956-01-15,High-altitude balloon collection
25112,16370,17201,1998-11-03,Glacial core drilling
25113,28341,2035,1956-09-09,Underwater exploration
25114,1728,9798,1924-12-01,Tropical rainforest expedition
25115,5296,528,1916-12-18,Glacial core drilling
25116,52834,11485,1957-12-05,Field collection in forest
25117,13398,24880,2017-03-15,Desert dune survey
25118,21238,22233,2000-07-22,Glacial core drilling
25119,9456,3967,2012-03-14,Deep cave exploration
25120,40692,5793,1924-08-08,Tropical rainforest expedition
25121,1502,13815,2012-05-02,Collected sample from desert
25122,9591,7723,1979-12-03,Meteor crater excavation
25123,27999,16635,1962-04-15,High-altitude balloon collection
25124,16696,35040,1922-10-27,Remote island retrieval
25125,19017,12687,1970-02-10,Arid plateau mission
25126,44721,3806,1931-10-12,Urban expedition
25127,14956,29468,1940-12-23,Meteor crater excavation
25128,7245,28469,1916-10-30,Glacial core drilling
25129,6488,38013,1979-01-02,Remote island retrieval
25130,54424,1577,1985-03-22,Expedition in polar region
25131,21395,19186,1951-05-30,Mountain peak sampling
25132,26685,4047,1976-10-29,Deep cave exploration
25133,500,2502,1960-07-19,Meteor crater excavation
25134,57144,1274,1915-04-20,Archaeological site investigation
25135,40752,3737,2016-11-28,Deep cave exploration
25136,35662,36529,1954-08-18,Tropical rainforest expedition
25137,24400,28453,1906-04-20,Arid plateau mission
25138,20552,27046,2016-08-30,Underwater exploration
25139,2013,5650,1967-08-21,Volcanic crater sampling
25140,7050,27268,2023-04-27,Urban expedition
25141,21646,13791,2020-03-07,Deep cave exploration
25142,26033,22902,1997-04-13,Field collection in forest
25143,38483,3716,1911-06-01,Underwater exploration
25144,20642,20304,1975-12-15,Expedition in polar region
