funding_id,scientist_id,amount,sponsor,year
17646,25678,333821,Globalstar,1954
17647,21339,342185,Relativity Space,1987
17648,35969,150946,PLD Space,1999
17649,4911,226137,NewSpace Capital,1980
17650,4433,377230,Quantum Space,1953
17651,20253,174548,Orbit Fab,1919
17652,9365,227545,Relativity Space,1977
17653,20490,102861,Planet Labs,1901
17654,32668,493655,The Planetary Society,1945
17655,35945,253757,Diehl Aerospace,1989
17656,19035,239148,NSF,1935
17657,18075,187400,NewSpace Capital,1955
17658,164,204454,Northrop Grumman,2001
17659,5418,430598,Relativity,2024
17660,10302,134408,Roscosmos,1983
17661,20798,261094,Telesat,2012
17662,14850,188297,The Planetary Society,2017
17663,30758,470168,Globalstar,2015
17664,9296,333241,Relativity,1909
17665,3834,397601,Ball Aerospace,1993
17666,10943,321525,Blue Canyon Technologies,1921
17667,21695,370458,Axiom Space,1947
17668,8377,420549,Northrop Grumman,1943
17669,15611,143619,Inmarsat,2010
17670,3914,314355,Ball Aerospace,2018
17671,10056,241025,Telesat,1949
17672,1695,441473,Roscosmos,2007
17673,27195,150478,Space Angels,1908
17674,35237,348708,Vector Launch,1924
17675,18539,445015,Vulcan Inc.,1976
17676,22432,106634,SSL,2012
17677,30698,416489,Bigelow Aerospace,1998
17678,27095,151537,Firefly Aerospace,1991
17679,7859,231462,Intelsat,1957
17680,12227,205656,Planetary Resources,1953
17681,2669,118377,Lockheed Martin,2022
17682,13927,232876,NASA,1915
17683,15042,188417,Boeing Defense,1903
17684,17131,388264,SSL,1915
17685,22978,276683,General Dynamics,1967
17686,22640,150832,ASI,1974
17687,8120,324728,Iridium,1902
17688,34647,138498,SpacePharma,1951
17689,25203,316011,Relativity,1914
17690,24380,463008,Iridium,1956
17691,32506,482003,Maxar Technologies,1905
17692,36082,395675,ASI,1950
17693,4495,369326,Hughes,1952
17694,33737,497975,Rocket Lab,1986
17695,1467,274665,Ball Aerospace,1981
17696,37566,174150,Northrop Grumman,1912
17697,21543,322175,Society of Exploration Geophysicists,1960
17698,35162,325149,KARI,1980
17699,24698,141214,SpaceIL,1961
17700,29807,265267,Boeing Defense,1935
17701,31757,310740,ASI,1907
17702,2007,361823,Inmarsat,1932
17703,33074,316696,SSL,1995
17704,17025,129426,ExPace,1934
17705,19376,439735,Effective Innovations,1910
17706,16722,240186,ASI,1992
17707,167,394863,Cobham,1965
17708,4107,484465,OneWeb,2008
17709,12192,355397,Astrobotic,1906
17710,4829,495885,Harris Corporation,1923
17711,32025,379696,Orbcomm,1933
17712,35365,367943,Swarm Technologies,1978
17713,2204,273871,CNES,1983
17714,2353,172480,Cobham,1933
17715,30481,489072,GomSpace,1928
17716,12608,235257,NSF,2022
17717,35240,216437,SSL,1969
17718,34789,358551,Relativity Space,1998
17719,11983,263835,Relativity Space,1910
17720,2059,142603,Space Generation Advisory Council,1900
17721,1609,150462,Exos Aerospace,1917
17722,22205,230029,Astrobotic,2020
17723,22844,150127,Globalstar,1975
17724,28005,467647,SpacePharma,1999
17725,19074,206154,Harris Corporation,2001
17726,36263,299896,Sierra Nevada Corporation,1992
17727,51,332997,Blue Origin,1925
17728,2738,219021,SpacePharma,1968
17729,31296,149661,Orbit Fab,1914
17730,20984,171693,Relativity Space,1996
17731,23512,398694,Firefly Rocket Technologies,1955
17732,18206,344573,Maxar Technologies,2008
17733,17967,105685,Viasat,1953
17734,1190,276012,Space Angels,1977
17735,20295,161478,Exos Aerospace,1999
17736,323,427950,Quantum Space,1916
17737,16965,215697,Rocket Crafters,1962
17738,24869,104315,Firefly Rocket Technologies,1953
17739,1481,345768,Orbcomm,1930
17740,16836,464681,NewSpace Capital,1954
17741,4766,403748,Ball Aerospace,2007
17742,4794,160854,SpaceX,1942
17743,36104,203571,Bigelow Aerospace,1983
17744,13535,310193,ESA,1969
17745,33420,250220,Space Angels,1954
17746,1229,493814,Space Systems Loral,1983
17747,9416,267321,Blue Canyon Technologies,1921
17748,4278,262383,Airbus,1922
17749,670,155147,Roscosmos,1970
17750,29002,149568,Axiom Space,1971
17751,10820,397934,Arianespace,1929
17752,12758,364784,Maxar Technologies,1933
17753,9619,187562,Northrop Grumman,1962
17754,17112,493579,Eutelsat,1981
17755,31818,211948,Northrop Grumman Innovation Systems,1971
17756,23388,167092,Space Angels,1918
17757,6111,243728,PLD Space,1951
17758,27770,390695,Private,1973
17759,1614,125420,Vector Launch,2000
17760,20896,382626,Vector Launch,2023
17761,561,429769,Raytheon,1986
17762,14989,147186,KARI,1978
17763,3837,421402,ITAR Solutions,2017
17764,37886,286371,Cobham,1961
17765,15777,365609,Zero 2 Infinity,2025
17766,25328,203212,Globalstar,1957
17767,25080,224100,Ball Aerospace,1968
17768,8108,317223,SpaceX,1970
17769,33281,499072,JAXA,1919
17770,31875,425508,Paragon Space Development Corporation,1972
17771,19634,229068,University,1936
17772,1528,212932,Quantum Space,1911
17773,20601,378210,Airbus,2004
17774,8800,288977,Diehl Aerospace,1996
17775,11297,391994,Quantum Space,2013
17776,1955,376474,Harris Corporation,1994
17777,11442,396656,Ball Aerospace,1950
17778,16350,469040,Airbus,2016
17779,258,116743,Arianespace,1967
17780,5303,189440,Firefly Rocket Technologies,1931
17781,32363,131306,Airbus,1961
17782,17047,139580,Swarm Technologies,1953
17783,21846,211804,Rocket Crafters,1943
17784,14937,163911,Roscosmos,2017
17785,32112,401727,Inmarsat,1934
17786,27716,179663,ASI,1908
17787,14238,401513,Aerojet Rocketdyne,1981
17788,1731,297319,Aerospace Corporation,1960
17789,4427,369217,Xplore,1905
17790,34242,115406,Tyvak Nano-Satellite Systems,1957
17791,4723,219144,Ball Aerospace,1942
17792,29592,356688,Paragon Space Development Corporation,1957
17793,6239,422186,Astrocast,1931
17794,9874,492332,ASI,1946
17795,20959,249827,SpacePharma,1922
17796,10973,330901,Mitsubishi Heavy Industries,1978
17797,12711,389345,SES,2003
17798,33498,416430,Aerojet Rocketdyne,2001
17799,15082,482760,Private,1929
17800,29140,340919,Kepler Communications,1981
17801,372,447858,Zero 2 Infinity,2016
17802,17581,446824,Space Angels,1901
17803,26912,226307,ExPace,1960
17804,7081,324789,ISRO,2013
17805,5224,311086,SpacePharma,2025
17806,8499,196288,Swarm Technologies,1921
17807,30685,240120,SSL,1959
17808,8111,462822,Space Adventures,1948
17809,33860,436148,NewSpace Capital,1941
17810,15835,233835,Astrocast,1957
17811,4156,253656,University,1904
17812,18332,172000,SSL,1914
17813,24144,483547,Tyvak Nano-Satellite Systems,1977
17814,4151,325180,KARI,1931
17815,27169,468574,GomSpace,2022
17816,17417,172752,Effective Innovations,1902
17817,4971,223662,Northrop Grumman Innovation Systems,1937
17818,14202,305893,ASI,1987
17819,30562,305657,SpaceIL,2014
17820,25178,399820,Inmarsat,1950
17821,37715,482753,CNSA,1950
17822,12106,132762,Dynetics,1941
17823,2022,192163,Ball Aerospace,1999
17824,22805,153156,Diehl Aerospace,1924
17825,25160,182230,Blue Canyon Technologies,2012
17826,20910,405200,United Launch Alliance,1950
17827,32109,415706,Harris Corporation,1929
17828,30733,279620,Orbital ATK,1919
17829,37532,298647,Paragon Space Development Corporation,1934
17830,33566,496181,Firefly Aerospace,1981
17831,24135,495300,Firefly Aerospace,2018
17832,38016,463327,Interstellar,1949
17833,9375,335004,Rocket Crafters,1923
17834,9272,185279,NASA,1949
17835,29636,305083,Northrop Grumman Innovation Systems,1956
17836,1909,404042,Iridium,1936
17837,11317,498431,Aerospace Corporation,1937
17838,34808,110988,Paragon Space Development Corporation,2018
17839,18668,338436,Tyvak Nano-Satellite Systems,1994
17840,31250,228430,KARI,1958
17841,30228,214387,Space Generation Advisory Council,1933
17842,672,282409,General Dynamics,1992
17843,18661,238280,Relativity Space,2008
17844,18930,152941,ISRO,1919
17845,189,332119,Viasat,1941
17846,36948,200213,NASA,1918
17847,7444,442780,Diehl Aerospace,1995
17848,12526,432772,Airbus,1962
17849,34969,315313,Vector Launch,1900
17850,5905,465678,Interstellar,1952
17851,11365,212458,Zero Gravity Solutions,1974
17852,17022,226741,Zero 2 Infinity,1936
17853,12663,400231,Aerojet Rocketdyne,1919
17854,32599,284049,Ball Aerospace,1960
17855,12317,297923,Dynetics,2025
17856,32579,200581,Arianespace,1973
17857,29411,384311,Orbit Fab,2020
17858,3670,494378,Vulcan Inc.,1900
17859,35259,460796,Blue Canyon Technologies,1972
17860,6038,137727,Virgin Galactic,1939
17861,4509,396891,Quantum Space,1958
17862,18491,479891,Firefly Rocket Technologies,1912
17863,4283,168927,Inmarsat,1919
17864,32463,261538,Fleet Space Technologies,1976
17865,29967,260621,Northrop Grumman Innovation Systems,1990
17866,14506,459019,ExPace,1973
17867,16541,418645,Relativity Space,1942
17868,7965,322794,Astrocast,1984
17869,15551,160752,The Planetary Society,1974
17870,36095,352842,Blue Origin,1959
17871,33366,228320,ESA,1940
17872,32953,313978,AeroVironment,1967
17873,19318,133713,Intelsat,1967
17874,14304,413264,Blue Origin,1975
17875,22799,226995,Rocket Crafters,1933
17876,7446,166833,Hughes,2017
17877,32218,127476,Ball Aerospace,1997
17878,23464,367589,Hughes,1935
17879,30367,419898,Space Adventures,1938
17880,13503,421251,SpaceX,1965
17881,28126,176396,Swarm Technologies,1966
17882,11182,126821,Maxar Technologies,2020
17883,30567,121420,ASI,2016
17884,6541,312740,ASI,1946
17885,26613,216559,Cubic Corporation,1959
17886,27428,274389,AeroVironment,2003
17887,33815,433440,MDA,1926
17888,3571,214800,Exos Aerospace,2018
17889,35339,473153,Boeing Defense,1945
17890,4435,474830,Harris Corporation,1940
17891,9372,123662,Boeing Defense,1971
17892,14057,350759,JAXA,1981
17893,15541,293471,OHB System,1930
17894,2303,432139,OHB System,1909
17895,9121,349525,Hughes,1990
17896,22741,385936,CNES,2010
17897,27226,181562,Viasat,1944
17898,34816,373429,Northrop Grumman Innovation Systems,2020
17899,20684,336791,GomSpace,1938
17900,34672,350487,Firefly Aerospace,2006
17901,31841,448258,Space Angels,1985
17902,27433,412199,Vulcan Inc.,1950
17903,34503,389232,Arianespace,1951
17904,12849,104353,ASI,1963
17905,33366,137256,Harris Corporation,1966
17906,1645,307881,SES,2020
17907,27785,444604,Thales Alenia Space,1994
17908,18760,284252,PLD Space,1910
17909,6388,156115,Lockheed Martin,1923
17910,3918,423373,Astrocast,1986
17911,20317,403728,OneWeb,1944
17912,14810,479137,OHB System,1929
17913,2672,467970,Planet Labs,2010
17914,34559,492416,ASI,2016
17915,27207,401222,Interstellar,2008
17916,34384,191562,Aerospace Corporation,1957
17917,37496,355882,NewSpace Capital,2020
17918,30440,492267,Astrobotic,2015
17919,23594,499088,Axiom Space,1988
17920,22423,369210,United Launch Alliance,1901
17921,24765,428430,Telesat,1921
17922,22049,270001,ESA,1985
17923,10542,386747,GomSpace,1936
17924,17711,325725,Vector Launch,1916
17925,37373,141864,SpaceX,2015
17926,32926,271089,Thales Alenia Space,1911
17927,15865,293789,University,1918
17928,4159,485792,The Planetary Society,1946
17929,32348,302625,SpacePharma,1905
17930,31215,124259,Planet Labs,1938
17931,24394,105618,OneWeb,1954
17932,15352,452983,Northrop Grumman,1902
17933,32930,135764,Interstellar,1932
17934,3450,227230,Aerojet Rocketdyne,2013
17935,17648,117542,Diehl Aerospace,1977
17936,25285,225413,Space Foundation,2017
17937,18712,478568,Raytheon,2012
17938,15600,168786,Relativity Space,1979
17939,5959,162442,Thales Alenia Space,1985
17940,7100,451890,Xplore,1984
17941,14461,404086,Blue Origin,1968
17942,14320,400802,Spire Global,1908
17943,15105,190346,Axiom Space,1924
17944,36861,220138,Firefly Rocket Technologies,1910
17945,31230,150790,Intelsat,2008
17946,8948,238663,Effective Innovations,1924
17947,29699,490327,Made In Space,1970
17948,12916,460078,Interstellar,1961
17949,29270,150729,PLD Space,1909
17950,16995,282671,Airbus,2012
17951,4000,152338,Inmarsat,1986
17952,25705,210223,Quantum Space,1965
17953,7214,377239,Iridium,1946
17954,25791,245212,Raytheon,1956
17955,7610,261147,NewSpace Capital,2004
17956,36534,276388,Boeing Defense,2009
17957,6642,326308,Tyvak Nano-Satellite Systems,1978
17958,11396,311465,Planetary Resources,1972
17959,2784,253265,Inmarsat,1962
17960,8170,349682,Hughes,1916
17961,9394,320500,ExPace,1938
17962,36360,284004,OneWeb,1967
17963,37864,112298,Airbus,2019
17964,5664,146909,Relativity,1960
17965,3723,474246,OneWeb,2019
17966,24102,430191,NewSpace Capital,1902
17967,3202,340457,Cobham,1947
17968,14414,126810,CNSA,1990
17969,33546,467150,Aerospace Corporation,1942
17970,19192,356755,The Planetary Society,1920
17971,24881,473447,Planet Labs,1976
17972,28162,287084,Quantum Space,1970
17973,2563,310249,ASI,2024
17974,35019,220114,ExPace,1991
17975,3938,331257,Aerospace Corporation,1945
17976,9102,122350,NewSpace Capital,1972
17977,23491,221230,Zero Gravity Solutions,1982
17978,9043,172649,Thales Alenia Space,1985
17979,35722,242399,Blue Origin,1918
17980,30889,283336,Inmarsat,1951
17981,24649,176888,JAXA,1942
17982,14482,124339,United Launch Alliance,2022
17983,17658,402257,Exos Aerospace,2020
17984,26467,300085,Private,1969
17985,5936,127142,Mitsubishi Heavy Industries,1983
17986,24804,474117,ExPace,2022
17987,5412,175382,Astrobotic,1974
17988,32151,192375,Society of Exploration Geophysicists,1998
17989,26501,412684,Astrobotic,1956
17990,26712,219676,Boeing Defense,1942
17991,34573,369562,Planetary Resources,2025
17992,951,420405,ESA,1911
17993,26483,493774,SpacePharma,1972
17994,28152,224804,Orbcomm,1908
17995,13039,422761,Astrocast,2020
17996,2705,299238,JAXA,1961
17997,34813,401479,ITAR Solutions,1902
17998,17827,497796,Orbcomm,1982
17999,1373,460804,United Launch Alliance,1968
18000,3074,384081,CNSA,1935
18001,36846,159186,ExPace,1998
18002,7354,264899,Telesat,1992
18003,8602,488219,Boeing Defense,1954
18004,21543,333388,ESA,2024
18005,14905,145050,CNSA,1948
18006,30638,457938,Effective Innovations,1924
18007,28512,447551,Lockheed Martin Space,1992
18008,33813,117285,Fleet Space Technologies,1914
18009,5313,382761,Cobham,1914
18010,31543,359515,NewSpace Capital,1915
18011,14338,423906,United Launch Alliance,1918
18012,3426,209784,Intelsat,1966
18013,34453,396494,Space Foundation,1938
18014,11740,217446,Space Foundation,1980
18015,6697,322889,Quantum Space,1900
18016,16199,188802,Orbit Fab,1998
18017,36506,382777,CNES,1916
18018,13779,182761,CNSA,1978
18019,13678,295229,Inmarsat,1972
18020,26655,280803,The Planetary Society,2005
18021,17120,104036,Private,1951
18022,36538,485478,Zero 2 Infinity,1905
18023,24883,418042,Vector Launch,1984
18024,21157,228522,Cubic Corporation,1977
18025,13385,281602,SpaceX,2005
18026,34923,371559,Ball Aerospace,1950
18027,22976,180290,SpaceX,1900
18028,29501,181987,GomSpace,1949
18029,2146,347011,KARI,1976
18030,11545,276723,Kepler Communications,2002
18031,19912,174475,Airbus,2016
18032,37091,195922,Mitsubishi Heavy Industries,2014
18033,1466,309021,Airbus,1915
18034,17939,406162,Spire Global,1909
18035,14173,441763,Arianespace,1903
18036,8491,263294,CNES,1994
18037,16472,171472,Space Generation Advisory Council,1927
18038,25131,340770,Vulcan Inc.,1986
18039,36300,410024,NSF,1934
18040,16716,399006,Harris Corporation,1972
18041,27882,275425,Tyvak Nano-Satellite Systems,1985
18042,5217,135200,Momentus,1982
18043,23517,376587,SpaceIL,1997
18044,378,475702,ESA,1930
18045,508,368711,Cubic Corporation,1976
18046,37428,271078,Orbit Fab,1991
18047,28883,394629,PLD Space,1954
18048,23980,467540,Bigelow Aerospace,2004
18049,16278,294293,Diehl Aerospace,2008
18050,31304,124957,Xplore,2001
18051,12695,396013,Orbcomm,2011
18052,6228,343215,Quantum Space,1990
18053,3706,130138,Astrocast,1919
18054,19740,145720,Aerospace Corporation,1995
18055,17709,364997,Lockheed Martin Space,1991
18056,11802,224505,Rocket Crafters,1903
18057,7453,140244,Vulcan Inc.,1945
18058,34812,414740,Quantum Space,1997
18059,11314,305779,Maxar Technologies,1921
18060,7940,130847,Cubic Corporation,1978
18061,25055,342136,Space Adventures,1996
18062,15362,210384,Vulcan Inc.,1985
18063,37990,429271,Sierra Nevada Corporation,1968
18064,9977,179711,Aerospace Corporation,1939
18065,25303,334435,Intelsat,1978
18066,24445,322519,Relativity Space,1911
18067,8584,375838,Telesat,1976
18068,33127,397212,ExPace,1945
18069,22312,342568,Orbital ATK,1994
18070,23781,482739,Effective Innovations,2009
18071,2783,376520,Space Generation Advisory Council,1977
18072,34428,470616,Space Systems Loral,1944
18073,25023,376414,General Dynamics,2004
18074,17535,464344,Ball Aerospace,1997
18075,13642,300341,Spire Global,2012
18076,2366,394921,Relativity Space,1982
18077,16703,380793,Effective Innovations,1979
18078,21652,299844,Zero Gravity Solutions,1906
18079,12758,463128,Tyvak Nano-Satellite Systems,1923
18080,20373,233681,Ball Aerospace,1928
18081,3278,116541,Space Adventures,1966
18082,8446,291592,University,1963
18083,11784,178489,SES,1991
18084,15590,224237,NASA,1955
18085,29452,182217,General Dynamics,1947
18086,218,304768,Quantum Space,1954
18087,31830,141486,Fleet Space Technologies,2000
18088,16592,205714,Viasat,1915
18089,16121,421378,Blue Canyon Technologies,1985
18090,6268,458773,Northrop Grumman Innovation Systems,1973
18091,22752,171111,Aerospace Corporation,1965
18092,14023,321223,Virgin Galactic,1958
18093,15089,296576,Space Generation Advisory Council,2003
18094,17897,213421,SpaceX,2005
18095,14355,164034,Rocket Crafters,2001
18096,37721,247254,OneWeb,1948
18097,3767,228977,Telesat,2000
18098,14156,350492,Aerospace Corporation,1934
18099,6015,248962,CNSA,1963
18100,36748,103621,Blue Canyon Technologies,2005
18101,12479,400466,The Planetary Society,1908
18102,16088,308911,Dynetics,1937
18103,9214,190980,Zero 2 Infinity,2022
18104,22535,467965,Quantum Space,1925
18105,23899,226186,The Planetary Society,1906
18106,16988,298600,AeroVironment,1999
18107,14020,158434,Xplore,1923
18108,1209,113502,NASA,1900
18109,31338,355245,Cubic Corporation,1910
18110,10626,454276,Inmarsat,1910
18111,14099,367372,Interstellar,1971
18112,3770,277860,ASI,2021
18113,3264,370296,Exos Aerospace,1925
18114,35890,168105,Space Foundation,1982
18115,34740,229571,SpaceIL,1967
18116,18642,343499,Space Foundation,1963
18117,24984,188014,SES,1939
18118,6317,222246,Ball Aerospace,2002
18119,12843,491375,ESA,2006
18120,15071,443484,Cobham,1983
18121,8920,295756,Arianespace,1924
