paper_id,scientist_id,title,journal_name,publication_date
22512,28759,New Insights into Meteorite #39666,Solar Physics Journal,2007-06-08
22513,34568,New Insights into Meteorite #4591,Journal of Planetary Systems,2017-06-19
22514,8794,New Insights into Meteorite #8437,Journal of Solar Research,2007-01-25
22515,20059,New Insights into Meteorite #10901,Planetary Science and Exploration,2012-01-28
22516,13753,New Insights into Meteorite #11432,Intergalactic Studies,2011-10-15
22517,5486,New Insights into Meteorite #43352,Journal of Cosmic Phenomena,2015-11-19
22518,38063,New Insights into Meteorite #21511,Cosmic Horizons Journal,2020-11-15
22519,13076,New Insights into Meteorite #16152,Journal of Celestial Mechanics,2018-07-22
22520,34757,New Insights into Meteorite #43690,Space and Time Journal,2007-09-16
22521,17289,New Insights into Meteorite #20411,Solar Physics Journal,2024-09-16
22522,13436,New Insights into Meteorite #41597,"Space, Stars, and Galaxies",2010-06-30
22523,23820,New Insights into Meteorite #7231,Astrophysical Research Letters,2014-05-08
22524,6194,New Insights into Meteorite #7181,Journal of Planetary Research,2020-05-14
22525,18615,New Insights into Meteorite #29028,Journal of Cosmic Energy,2009-12-08
22526,4199,New Insights into Meteorite #22325,Journal of Observational Astronomy,2020-10-31
22527,30950,New Insights into Meteorite #25172,Journal of Stellar Evolution,2001-05-09
22528,26462,New Insights into Meteorite #17502,International Journal of Astrophysics,2016-11-22
22529,15719,New Insights into Meteorite #11394,Astrophysics Reports,2021-06-02
22530,22967,New Insights into Meteorite #24393,Journal of Planetary Atmospheres,2025-05-18
22531,37090,New Insights into Meteorite #24690,Advances in Cosmic Studies,2009-03-21
22532,7913,New Insights into Meteorite #11290,Astrogeology Journal,2023-04-30
22533,10613,New Insights into Meteorite #47499,Journal of Celestial Observations,2019-09-05
22534,2652,New Insights into Meteorite #27290,Cosmic Horizons Review,2009-05-05
22535,3522,New Insights into Meteorite #8299,Journal of Astronomical Research,2002-12-13
22536,30940,New Insights into Meteorite #11104,Journal of Astronomical Sciences,2022-11-15
22537,29667,New Insights into Meteorite #19984,Journal of Space Exploration,2024-12-02
22538,9732,New Insights into Meteorite #35998,Journal of Celestial Research,2021-12-30
22539,3019,New Insights into Meteorite #40100,Astronomy Research Journal,2023-04-27
22540,3268,New Insights into Meteorite #25497,Cosmology Today,2025-11-25
22541,11980,New Insights into Meteorite #34254,Stellar Astronomy Journal,2014-05-28
22542,25243,New Insights into Meteorite #13856,Journal of Planetary Research,2017-01-02
22543,15533,New Insights into Meteorite #36440,Astronomy and Astrophysics,2024-12-08
22544,24522,New Insights into Meteorite #33272,Cosmic Research Journal,2020-11-28
22545,26936,New Insights into Meteorite #41720,Galactic Astronomy,2025-04-02
22546,34088,New Insights into Meteorite #10261,Journal of Exoplanet Studies,2006-01-03
22547,5018,New Insights into Meteorite #49099,Journal of Space and Astronomy,2010-09-11
22548,15069,New Insights into Meteorite #42789,Space and Beyond Journal,2020-08-19
22549,24223,New Insights into Meteorite #22127,Journal of Celestial Research,2012-01-26
22550,32708,New Insights into Meteorite #9526,Journal of Cosmic Rays,2013-08-30
22551,27396,New Insights into Meteorite #9681,Journal of Interstellar Studies,2002-05-21
22552,5744,New Insights into Meteorite #2842,Journal of Cosmic Chemistry,2008-01-30
22553,27303,New Insights into Meteorite #34606,Journal of Cosmology,2004-06-29
22554,6501,New Insights into Meteorite #16433,Planetary Science and Exploration,2006-03-31
22555,29921,New Insights into Meteorite #10204,Nature,2003-03-11
22556,13321,New Insights into Meteorite #8280,Space Science Reviews,2021-05-17
22557,16006,New Insights into Meteorite #2031,Space Science Insights,2017-11-13
22558,23026,New Insights into Meteorite #8954,Journal of Planetary Atmospheres,2023-10-21
22559,14918,New Insights into Meteorite #13907,Astrophysics Reports,2025-07-24
22560,9236,New Insights into Meteorite #21078,Journal of Celestial Mechanics,2007-09-01
22561,17185,New Insights into Meteorite #27415,Cosmic Research Journal,2015-11-17
22562,21171,New Insights into Meteorite #32206,Journal of Planetary Science,2002-02-07
22563,8664,New Insights into Meteorite #42592,Journal of Cosmological Studies,2005-10-29
22564,17489,New Insights into Meteorite #31944,Space Science and Technology,2015-10-26
22565,37450,New Insights into Meteorite #6019,Journal of Space Exploration,2009-05-18
22566,20997,New Insights into Meteorite #5790,International Journal of Astronomy,2006-08-06
22567,18678,New Insights into Meteorite #43360,Cosmic Horizons Journal,2016-08-09
22568,6850,New Insights into Meteorite #3074,Cosmology Today,2011-02-04
22569,22152,New Insights into Meteorite #2147,Astrochemistry Journal,2005-03-08
22570,17825,New Insights into Meteorite #46720,Cosmic Horizons Journal,2008-05-11
22571,28132,New Insights into Meteorite #21555,Space Science Reviews,2003-05-03
22572,18545,New Insights into Meteorite #4639,Astronomy Research Journal,2014-04-14
22573,32714,New Insights into Meteorite #19507,Astrophysics and Space Science,2015-03-04
22574,7639,New Insights into Meteorite #20073,Journal of Cosmological Studies,2007-10-01
22575,33588,New Insights into Meteorite #47600,Science,2013-04-24
22576,8027,New Insights into Meteorite #4250,Space Science and Technology,2017-01-16
22577,33874,New Insights into Meteorite #11240,Journal of Deep Space Research,2000-10-21
22578,14361,New Insights into Meteorite #29478,Journal of Modern Astronomy,2019-10-31
22579,21644,New Insights into Meteorite #14643,Astronomical Research and Reviews,2008-09-11
22580,32707,New Insights into Meteorite #19860,Journal of Planetary Atmospheres,2023-04-30
22581,20690,New Insights into Meteorite #42632,Space Weather and Climate,2022-04-25
22582,5790,New Insights into Meteorite #25864,Cosmic Horizons Journal,2021-12-01
22583,27150,New Insights into Meteorite #40625,Journal of Cosmic Phenomena,2013-05-09
22584,27490,New Insights into Meteorite #20714,Journal of Space and Time,2003-11-05
22585,25712,New Insights into Meteorite #13055,Journal of Celestial Observations,2000-01-23
22586,20444,New Insights into Meteorite #45274,International Journal of Astronomy,2005-07-29
22587,7614,New Insights into Meteorite #7028,Journal of Celestial Mechanics,2023-10-16
22588,12936,New Insights into Meteorite #1729,Advances in Planetary Science,2001-12-27
22589,23493,New Insights into Meteorite #7618,Planetary Science and Exploration,2022-06-13
22590,24221,New Insights into Meteorite #18309,Journal of Space and Astronomy,2011-12-24
22591,32892,New Insights into Meteorite #2423,Journal of Cosmic Energy,2008-01-03
22592,37858,New Insights into Meteorite #14782,Galactic Astronomy,2023-05-18
22593,4926,New Insights into Meteorite #32333,Cosmic Horizons Journal,2010-06-14
22594,10914,New Insights into Meteorite #44688,Space Weather and Climate,2023-03-15
22595,3460,New Insights into Meteorite #15139,Nature,2016-07-03
22596,1777,New Insights into Meteorite #33371,Astrobiology Reviews,2007-01-09
22597,14317,New Insights into Meteorite #21741,Journal of Cosmic Investigations,2018-04-22
22598,8193,New Insights into Meteorite #41547,Planetary and Space Science,2001-05-09
22599,17441,New Insights into Meteorite #32362,Cosmic Horizons Journal,2000-03-07
22600,17363,New Insights into Meteorite #6250,Galactic Astronomy,2002-06-17
22601,16365,New Insights into Meteorite #21491,Cosmology and Gravitation,2003-12-25
22602,3533,New Insights into Meteorite #5407,Astrophysical Journal,2014-05-01
22603,21257,New Insights into Meteorite #13765,Space Exploration and Technology,2015-07-28
22604,33709,New Insights into Meteorite #22292,Journal of Celestial Phenomena,2005-03-29
22605,1546,New Insights into Meteorite #24608,Astrochemistry Journal,2019-01-24
22606,13327,New Insights into Meteorite #48759,Space and Beyond Journal,2025-12-03
22607,35811,New Insights into Meteorite #4397,Space and Time Journal,2024-11-03
22608,14147,New Insights into Meteorite #41938,Cosmology and Gravitation,2021-05-05
22609,29655,New Insights into Meteorite #16236,Journal of Advanced Astronomy,2011-07-28
22610,8779,New Insights into Meteorite #39797,Galactic Astronomy,2023-08-11
22611,472,New Insights into Meteorite #33427,Galactic Astronomy,2016-07-12
22612,11078,New Insights into Meteorite #6733,Journal of Planetary Research,2017-11-29
22613,31471,New Insights into Meteorite #35111,Galactic Science Journal,2022-02-15
22614,12324,New Insights into Meteorite #7368,Journal of Space Exploration,2012-09-25
22615,29769,New Insights into Meteorite #43090,Astrophysical Research Letters,2000-05-19
22616,33350,New Insights into Meteorite #40773,Intergalactic Studies,2002-04-04
22617,26133,New Insights into Meteorite #33563,Astrophysics and Space Science,2020-09-20
22618,7051,New Insights into Meteorite #30301,Journal of Planetary Science,2010-11-18
22619,21550,New Insights into Meteorite #28767,Journal of Astrophysics,2014-06-06
22620,15675,New Insights into Meteorite #1500,Journal of Space Engineering,2006-07-20
22621,29064,New Insights into Meteorite #49264,Journal of Stellar Evolution,2023-07-11
22622,1324,New Insights into Meteorite #20125,Journal of Extragalactic Research,2009-07-20
22623,4380,New Insights into Meteorite #12448,Astrophysical Journal Letters,2004-10-15
22624,32386,New Insights into Meteorite #28477,Galactic Science Journal,2017-10-22
22625,28482,New Insights into Meteorite #21232,Interstellar Research Letters,2011-02-16
22626,23005,New Insights into Meteorite #30474,Solar Physics Journal,2025-10-15
22627,2058,New Insights into Meteorite #30404,Journal of Space Physics,2005-10-23
22628,26197,New Insights into Meteorite #5229,Science,2000-01-04
22629,19570,New Insights into Meteorite #23827,Journal of Celestial Research,2001-11-13
22630,2794,New Insights into Meteorite #11312,Journal of Interplanetary Research,2003-06-14
22631,12635,New Insights into Meteorite #17451,Journal of Cosmic Evolution,2025-06-12
22632,4263,New Insights into Meteorite #15143,Journal of Stellar Evolution,2021-04-18
22633,22035,New Insights into Meteorite #7669,Advances in Interstellar Studies,2003-08-25
22634,36819,New Insights into Meteorite #42569,Advances in Space Research,2013-12-07
22635,3525,New Insights into Meteorite #12400,Journal of Cosmic Investigations,2022-01-20
22636,12224,New Insights into Meteorite #41258,Planetary and Space Science,2024-01-05
22637,254,New Insights into Meteorite #32130,Journal of Extragalactic Astronomy,2000-12-11
22638,4292,New Insights into Meteorite #29578,Planetary and Space Science,2002-05-20
22639,27619,New Insights into Meteorite #40444,International Journal of Astronomy,2024-09-23
22640,36889,New Insights into Meteorite #6570,Journal of Astrophysical Phenomena,2003-01-05
22641,17852,New Insights into Meteorite #7845,Journal of Celestial Research,2007-06-26
22642,17216,New Insights into Meteorite #39608,Journal of Astrophysics,2023-11-21
22643,5631,New Insights into Meteorite #3789,Astrophysical Journal Letters,2014-10-23
22644,28921,New Insights into Meteorite #25489,Journal of Celestial Phenomena,2019-08-21
22645,27045,New Insights into Meteorite #10118,Astrophysical Journal Letters,2001-08-20
22646,13961,New Insights into Meteorite #41290,Journal of Cosmic Origins,2022-04-25
22647,6852,New Insights into Meteorite #11593,Stellar Astronomy Journal,2018-08-13
22648,4215,New Insights into Meteorite #42386,Journal of Planetary Research,2011-04-05
22649,230,New Insights into Meteorite #43660,Galactic Astronomy,2003-10-24
22650,1865,New Insights into Meteorite #17459,Journal of Astrophysical Phenomena,2004-07-24
22651,36837,New Insights into Meteorite #18872,Advances in Astronomy,2008-07-10
22652,11811,New Insights into Meteorite #3016,Space and Beyond Journal,2000-07-14
22653,3321,New Insights into Meteorite #27811,Journal of Cosmology,2014-07-17
22654,30280,New Insights into Meteorite #42810,Journal of Planetary Science,2013-01-11
22655,21785,New Insights into Meteorite #31764,Space and Time Journal,2024-05-13
22656,16513,New Insights into Meteorite #32149,Journal of Space Exploration and Research,2015-10-11
22657,2415,New Insights into Meteorite #44702,Stellar Astronomy Journal,2007-06-24
22658,15638,New Insights into Meteorite #26830,Space Exploration and Technology,2007-08-03
22659,31750,New Insights into Meteorite #17883,Space Science Reviews,2021-11-20
22660,16215,New Insights into Meteorite #13916,Journal of Interstellar Studies,2003-10-11
22661,1151,New Insights into Meteorite #40872,Intergalactic Studies,2006-11-30
22662,17205,New Insights into Meteorite #29751,Planetary and Space Science,2001-08-21
22663,18823,New Insights into Meteorite #31953,International Journal of Astrophysics,2015-06-27
22664,6627,New Insights into Meteorite #34445,Astrophysical Journal,2013-06-22
22665,25642,New Insights into Meteorite #35804,Journal of Celestial Mechanics,2005-04-08
22666,29080,New Insights into Meteorite #37798,Journal of Celestial Phenomena,2003-01-26
22667,15616,New Insights into Meteorite #35346,Astrobiology Reviews,2018-02-17
22668,21239,New Insights into Meteorite #3020,Journal of Extragalactic Astronomy,2018-07-30
22669,26737,New Insights into Meteorite #39942,Journal of Cosmic Origins,2007-04-18
22670,21240,New Insights into Meteorite #24949,"Space, Stars, and Galaxies",2009-05-05
22671,20926,New Insights into Meteorite #22132,Stellar Astronomy Journal,2018-12-13
22672,32316,New Insights into Meteorite #409,Journal of Space Physics,2020-06-15
22673,28873,New Insights into Meteorite #28640,Space Science and Exploration,2025-01-03
22674,30298,New Insights into Meteorite #42424,Journal of Stellar Dynamics,2025-09-19
22675,33986,New Insights into Meteorite #44690,Journal of Celestial Research,2021-05-09
22676,28118,New Insights into Meteorite #2808,International Journal of Space Exploration,2006-10-28
22677,30266,New Insights into Meteorite #5451,Journal of Interstellar Studies,2022-07-19
22678,2159,New Insights into Meteorite #29089,Interstellar Research Letters,2019-02-27
22679,10086,New Insights into Meteorite #19780,Journal of Astronomical Instrumentation,2013-02-26
