class_id,class_name
23794,"Iron, IIIAB"
23795,L6
23796,H6
23797,"Iron, IIIAB"
23798,"Iron, IIIAB"
23799,Stone-uncl
23801,L5
23802,H5
23803,H5
23804,H4
23805,H4/5
23806,L6
23807,H3.7
23808,H5
23809,H6
23810,H4/5
23811,L/LL3
23812,L/LL5-6
23813,H6
23814,L6
23815,H4
23816,H4-5
23817,H5/6
23818,H5
23819,L6
23820,H5
23821,L6
23822,L6
23823,H6
23824,H5
23825,H4
23826,L6
23827,H5
23828,L/LL4
23829,H3
23830,L6
23831,L3-5
23832,EL5
23833,H5
23834,LL6
23835,H5
23836,H5
23837,H5
23838,H4
23839,L3.7
23840,L3
23841,L3.9
23842,L3.8
23843,L3.7
23844,H4/5
23845,H4
23846,H4
23847,H5
23848,H6
23849,H5
23850,H6
23851,H5
23852,L6
23853,H4
23854,L3.8
23855,H5
23856,H4
23857,H6
23858,CK4-an
23859,L6
23860,L5
23861,LL4
23862,L3.9
23863,L5
23864,H4
23865,L4
23866,H6
23867,L-imp melt
23868,H4/5
23869,H5
23870,L6
23871,L5
23872,"Iron, IIIE"
23873,L5
23874,L6
23875,LL6
23876,"Iron, IIE"
23878,L5
23879,L6
23880,H4
23881,H5
23882,H5
23883,H5
23884,Diogenite
23885,L6
23886,H4
23887,L6
23888,L6
23889,"Iron, IVB"
23890,L4
23891,"Iron, IAB-sLH"
23892,"Iron, IIE"
23893,H6
23894,L6
23895,CR
23896,"Iron, IIIAB"
23897,L6
23898,L4
23899,L6
23900,L6
23901,Iron
23902,"Iron, IIIAB"
23903,"Iron, IVB"
23905,H4
23906,H5
23907,H5
23908,H6
23911,"Pallasite, PMG"
23912,L5
23913,L6
23914,LL6
23915,Eucrite-br
23916,L4
23917,H6
23918,L4
23919,L4
23920,LL3.1-3.5
23921,H5
23922,Diogenite
23923,L4
23924,H5
23925,H5
23926,H5
23927,H5
23928,L4
23929,L4
23930,L4
23931,L4
23932,L4
23933,L4
23934,H6
23935,H5
23936,L4
23937,L4
23938,L5
23939,L4
23940,L4
23941,H5
23942,EL5
23943,L4
23944,H5
23945,L4
23946,L6
23947,L4
23948,L4
23949,CM2
23950,L4
23951,H6
23952,"Iron, IAB-ung"
23953,L4
23954,Acapulcoite
23955,H5
23956,L4
23957,LL5
23958,H6
23959,L4
23960,H6
23961,L5
23962,H5
23963,L5
23964,L4
23965,L4
23966,L5
23967,H5
23968,EL6
23969,L4
23970,H4
23971,L5
23972,"Iron, IAB-ung"
23973,L6
23974,"Iron, IAB complex"
23976,H4/5
23977,"Iron, IIIAB"
23978,"Iron, IIIAB"
23979,"Iron, IIIAB"
23980,OC
23981,H4/5
23982,L6
23983,"Iron, IAB complex"
23984,H5
23985,L6
23986,CV3
23987,"Iron, IIIAB"
23988,Winonaite
23989,H/L3.6
23990,L6
23991,H5
23992,H4/5
23993,L6
23994,H5
23995,H5
23996,H5
23997,H5
23998,L6
23999,L6
24000,L4
24001,H6
24002,L5
24003,H5
24004,H5
24005,H6
24006,"Iron, IVB"
24009,H6
24010,"Iron, ungrouped"
24011,H6
24012,L5
24013,"Iron, IVB"
24014,H4
24016,H5
24017,OC
24018,"Iron, IAB-sLL"
24019,LL6
24020,H6
24021,"Iron, IIG"
24022,H5
24023,L
24024,H4/5
24025,"Iron, IIIAB"
24026,CI1
24027,H4
24029,H6
24031,L6
24032,H6
24033,H6
24034,"Iron, IIIAB"
24035,H5
24036,H6
24037,OC
24038,L6
24039,H6
24040,H5
24041,H4
24042,LL6
24045,"Iron, IIIAB"
24046,H3/4
24047,"Iron, ungrouped"
24050,"Iron, IIIAB-an"
24052,L6
24053,H
24054,L6
24055,H5
24056,L6
24057,L/LL6
24058,L5
24059,H5-6
24060,L6
24061,"Iron, ungrouped"
24062,H6
24064,H5
24065,L6
24066,H3-4
24067,L6
24069,H6
24070,Iron
24072,H4
24073,H6
24074,H4
24075,H6
24076,L6
24077,L6
24078,H5
24079,H5
24080,H4
24081,H5
24084,L5
24085,"Iron, IIIAB"
24086,LL5
24087,L6
24088,"Iron, IIG"
24089,L
24090,"Iron, IAB-ung"
24091,H5
24092,H
24093,H6
24094,H4
24095,Iron
24096,H5
24097,H5
24098,L6
24100,H4
24101,"Iron, IAB-ung"
24102,L6
24103,LL7
24104,H5
24105,"Iron, IIIAB"
24106,EL6
24107,L6
24108,L
24109,H
24110,H4
24111,L6
24112,LL5
24113,L6
24115,H5
24116,H5
24117,H3.7
24118,L5
24120,L6
24121,L4
24122,"Iron, IC"
24123,OC
24124,"Iron, IIC"
24126,OC
24127,LL5
24128,H3
24129,Stone-uncl
24130,"Iron, IIIAB"
24131,"Iron, IAB-MG"
24132,L6
24133,"Iron, IAB complex"
24134,H4
24135,L6
24136,H5
24137,H5
24138,"Iron, IIAB"
24139,"Iron, IIIAB"
24140,L
24141,"Iron, IAB-MG"
24142,Mesosiderite-A1
24143,H6
24144,H6
24145,L6
24148,L4
24149,L5
24150,L6
24152,L6
24153,L6
24154,LL6
24155,"Iron, IIAB"
24157,"Iron, IIIAB"
24158,H5
24159,"Iron, IAB-ung"
24160,H4
24161,L/LL4
24162,Mesosiderite-B2
24163,"Iron, IIIAB"
24164,"Iron, IIE"
24165,H5
24166,"Iron, IIIAB"
24167,"Pallasite, ungrouped"
24168,H6
24169,Eucrite-mmict
24170,"Iron, IID"
24171,"Iron, IAB-sHL"
24172,L5
24173,"Iron, IIIAB"
24174,CV3
24175,L4
24176,Eucrite
24177,H5
24178,L3.7
24179,L6
24182,H4
24183,L5
24184,L5
24185,L6
24186,L6
24187,LL4-6
24188,Eucrite-cm
24189,H6
24191,L6
24192,H6
24193,H4
24194,"Iron, IIIAB"
24195,L6
24196,L6
24197,L6
24198,"Iron, IIIAB"
24199,H6
24200,H6
24201,H5
24202,L6
24203,"Iron, IAB complex"
24204,"Iron, IIAB"
24206,"Iron, IID"
24207,"Iron, IIIAB"
24208,L6
24209,OC
24210,L6
24211,L4
24212,"Iron, IVB"
24213,H5
24214,L6
24215,CO3.7
24217,"Iron, ungrouped"
24218,Howardite
24219,"Iron, IAB-ung"
24220,"Iron, IIAB"
24221,"Iron, IIE"
24222,CK3-an
24224,"Iron, IAB-an"
24225,H6
24226,CBa
24227,"Iron, IVB"
24228,L6
24229,"Iron, IAB-sLH"
24230,"Iron, IIE-an"
24234,H4
24235,"Iron, IIIAB"
24236,H5
24237,H5
24238,OC
24239,H4
24240,H
24241,H4
24242,LL3.3
24243,H5
24244,H5
24245,H5
24246,L6
24247,H6
24248,"Iron, IVA"
24249,H4
24250,L6
24251,L6
24252,L4
24253,Mesosiderite
24254,H5
24255,H5
24256,H6
24257,"Iron, IAB-MG"
24258,L6
24260,H5
24261,H5
24262,H5
24264,H5
24265,H5
24266,H5
24267,H5
24268,"Iron, IIC"
24269,"Iron, IIIAB"
24270,L6
24271,H3.6
24272,H3.8-an
24273,H4
24274,L6
24275,"Iron, IIIAB"
24276,"Iron, IIIE"
24277,"Iron, ungrouped"
24278,L6
24279,H4
24280,H6
24281,H5
24282,"Iron, IIIAB"
24283,"Iron, IC-an"
24284,H4
24285,Winonaite
24286,L/LL5
24287,L6
24288,H5
24289,L5
24290,CM2
24291,LL5
24292,L5
24293,L4
24294,L4
24295,L4
24296,L5
24297,L4
24298,CM2
24299,H4
24300,H6
24301,L5
24302,L6
24303,H5
24304,"Iron, IIIAB"
24305,LL6
24306,L4
24307,H5
24308,LL4
24309,H5
24310,L4
24311,H5
24312,H5
24313,L6
24314,LL5
24315,L4
24316,L6
24317,H3.8
24318,L6
24319,H4
24320,"Iron, IIIAB?"
24321,H5
24322,LL4
24323,L5
24324,OC
24325,L6
24326,"Iron, IIIAB"
24328,"Iron, IAB-MG"
24329,"Iron, IIIAB"
24330,"Iron, IAB-ung"
24332,"Iron, IVA"
24333,H4
24334,L6
24335,L5
24336,"Iron, IAB-sLL"
24337,L5
24338,H4-an
24339,L5
24340,H6
24341,"Iron, IAB-ung"
24343,H4
24344,H5
24345,L/LL6-an
24346,H6
24347,H5
24351,H5
24354,LL
24355,Martian (nakhlite)
24356,Martian (nakhlite)
24357,Martian (nakhlite)
24358,EH3
24359,Diogenite
24360,CK4/5
24361,H6
24362,H5
24363,H5
24364,H4/5
24365,H6
24366,H5
24367,H5/6
24368,H4
24369,H4
24370,L6
24371,L6
24372,H6
24373,LL6
24374,Howardite
24375,L5/6
24376,H4
24377,H6
24378,H5
24379,H5
24380,LL4
24381,L6
24382,H5
24383,Diogenite
24384,H6
24385,L6
24386,H
24387,L5
24388,Diogenite
24389,Diogenite
24390,H5
24391,Diogenite
24392,H6
24393,L6
24394,H6
24395,H6
24396,LL6
24397,H4
24398,L5
24399,H5
24400,LL5
24401,L6
24402,L3.7
24403,Winonaite
24404,H6
24405,L6
24406,L6
24407,H4
24408,L6
24409,Diogenite
24410,H4
24411,L3
24412,H4
24413,L6
24414,L6
24415,Diogenite
24416,H5
24417,L6
24418,L6
24419,H5
24420,H4
24421,H4
24422,"Pallasite, PMG"
24423,L6
24424,L6
24425,L4
24426,LL6
24427,H4
24428,H4
24429,H4
24430,H4
24431,H4
24432,H4
24433,H4
24434,H4
24435,H4
24436,H4
24437,H4
24438,H4
24439,H4
24440,H4
24441,Acapulcoite
24442,H5
24443,L6
24444,L6
24445,H6
24446,H5
24447,H6
24448,H5
24449,H4
24450,H5
24451,H5
24452,H5
24453,H6
24454,L6
24455,L6
24456,H4
24457,H5
24458,L6
24459,H4
24460,H4
24461,H4
24462,L6
24463,H4
24464,H5
24465,L6
24466,H4
24467,H4
24468,L6
24469,L6
24470,H6
24471,L6
24472,H6
24473,L5
24474,Diogenite
24475,Diogenite
24476,H5
24477,H5
24478,L6
24479,H5
24480,H5
24481,H6
24482,H6
24483,H6
24484,H6
24485,H5
24486,H5
24487,Diogenite
24488,H5
24489,H5
24490,H5
24491,H5
24492,L4
24493,H5
24494,L5
24495,L6
24496,L6
24497,L6
24498,L6
24499,H6
24500,H4
24501,Ureilite
24502,H4
24503,Diogenite
24504,Diogenite
24505,L6
24506,L6
24507,L6
24508,Ureilite
24509,H5
24510,H5
24511,H4
24512,H4
24513,CO3
24514,Diogenite
24515,H6
24516,H3
24517,H3
24518,H3
24519,H3
24520,H3.8
24521,H6
24522,L6
24523,H6
24524,H4
24525,H4
24526,H5
24527,H6
24528,Diogenite
24529,Diogenite
24530,H4
24531,L4
24532,Ureilite
24533,H4
24534,H4
24535,L6
24536,L6
24537,Eucrite-pmict
24538,LL7
24539,L6
24540,Diogenite
24541,H5
24542,L6
24543,L4
24544,H3
24545,H3
24546,E5
24547,H3
24548,H3
24549,LL3
24550,L4
24551,L6
24552,L6
24553,L6
24554,L6
24555,L6
24556,L6
24557,L6
24558,L6
24559,L6
24560,L6
24561,L6
24562,L6
24563,L6
24564,H4
24565,H5
24566,H5
24567,H6
24568,L6
24569,L3.7
24570,H5
24571,H5
24572,H5
24573,H5
24574,H5
24575,H5
24576,H6
24577,H5
24578,H5
24579,H5
24580,H5-6
24581,H5
24582,H5
24583,H5
24584,H5
24585,H5
24586,H5
24587,H5
24588,H5
24589,H5
24590,H5
24591,H5
24592,H5
24593,H5
24594,H5
24595,H5
24596,H5
24597,H5
24598,H5
24599,H5
24600,H5
24601,H5
24602,H5
24603,H5
24604,H5
24605,H5
24606,H5
24607,H5
24608,H5
24609,H5
24610,L6
24611,H5
24612,H5
24613,H5
24614,H5
24615,H5
24616,H5
24617,H5
24618,H5
24619,H5
24620,H5
24621,H5
24622,H5
24623,H5
24624,H5
24625,H5
24626,H5
24627,H5
24628,H5
24629,H5
24630,H5
24631,H5
24632,H5
24633,H5
24634,H5
24635,H5
24636,H5
24637,H5
24638,H5
24639,H5
24640,H5
24641,H5
24642,H5
24643,H5
24644,H5
24645,H5
24646,H5
24647,H5
24648,H5
24649,H5
24650,H5
24651,H5
24652,H5
24653,H5
24654,H5
24655,H5
24656,H5
24657,H5
24658,H5
24659,H5
24660,H5
24661,H5
24662,H5
24663,H5
24664,H5
24665,H5
24666,H5
24667,H5
24668,H5
24669,H5
24670,H5
24671,H5
24672,H5
24673,H5
24674,H5
24675,H5
24676,H5
24677,H5
24678,H5
24679,H5
24680,H5
24681,H5
24682,H5
24683,H5
24684,H5
24685,H5
24686,H5
24687,H5
24688,H5
24689,H5
24690,H5
24691,H5
24692,H5
24693,H5
24694,H5
24695,H5
24696,H5
24697,H5
24698,H5
24699,H5
24700,H5
24701,H5
24702,H5
24703,H5
24704,H5
24705,H5
24706,H5
24707,H5
24708,H5
24709,H5
24710,H5
24711,H5
24712,H5
24713,H5
24714,H5
24715,H5
24716,H5
24717,H5
24718,H5
24719,H5
24720,H5
24721,H5
24722,Diogenite
24723,H6
24724,H5
24725,Diogenite
24726,H5
24727,H5
24728,H5
24729,H5
24730,H5
24731,H5
24732,L6
24733,L4
24734,Eucrite-mmict
24735,Lodranite-an
24736,L6
24737,H-an
24738,H-an
24739,H
24740,L6
24741,H4
24742,H4
24743,H6
24744,L6
24745,L6
24746,Diogenite
24747,H5
24748,EH4
24749,H4
24750,L6
24751,H6
24752,H4
24753,H4
24754,L6
24755,H6
24756,L5
24757,H5
24758,H5
24759,H5
24760,H5
24761,H5
24762,H5
24763,H5
24764,H5
24765,H5
24766,H5
24767,H5
24768,H5
24769,H5
24770,H5
24771,H5
24772,H5
24773,H5
24774,H5
24775,H5
24776,H5
24777,H5
24778,H5
24779,H5
24780,H5
24781,H5
24782,H5
24783,H5
24784,H5
24785,H5
24786,H5
24787,H5
24788,H5
24789,H5
24790,H5
24791,H5
24792,H5
24793,H5
24794,H5
24795,L3.4
24796,H6
24797,H6
24798,H6
24799,H6
24800,H6
24801,H6
24802,H6
24803,H6
24804,H6
24805,H6
24806,H6
24807,H6
24808,H6
24809,H6
24810,H6
24811,H6
24812,H6
24813,H6
24814,H6
24815,H4
24816,H5
24817,L6
24818,H4
24819,L3.5
24820,LL4
24821,H5
24822,LL4-6
24823,L6
24824,L6
24825,H6
24826,Diogenite
24827,H5
24828,Eucrite-pmict
24829,L6
24830,L6
24831,H4
24832,L6
24833,L6
24834,H4
24835,L5
24836,H5
24837,H6
24838,H6
24839,H6
24840,H6
24841,H6
24842,H6
24843,H6
24844,H6
24845,H6
24846,H6
24847,H6
24848,H6
24849,H6
24850,H6
24851,H6
24852,H6
24853,H6
24854,H6
24855,H6
24856,H6
24857,H6
24858,H6
24859,H6
24860,H6
24861,H6
24862,H6
24863,H6
24864,H6
24865,H6
24866,H6
24867,H6
24868,H6
24869,H4
24870,H6
24871,H6
24872,H6
24873,H4
24874,H6
24875,H4-5
24876,H4
24877,H6
24878,H6
24879,H6
24880,H6
24881,H6
24882,H6
24883,H6
24884,H6
24885,H4
24886,H6
24887,H6
24888,H6
24889,H6
24890,H6
24891,H6
24892,H6
24893,H6
24894,H6
24895,H6
24896,H6
24897,H6
24898,H6
24899,H6
24900,H6
24901,H6
24902,H6
24903,H6
24904,H6
24905,H6
24906,H6
24907,H6
24908,H6
24909,H6
24910,H6
24911,H6
24912,H6
24913,H6
24914,H6
24915,H6
24916,H6
24917,H6
24918,H6
24919,H6
24920,H6
24921,H6
24922,H6
24923,H6
24924,Diogenite
24925,H6
24926,H6
24927,H6
24928,H6
24929,H6
24930,H6
24931,H6
24932,H6
24933,H6
24934,H6
24935,H6
24936,H6
24937,H6
24938,H6
24939,H6
24940,H6
24941,H6
24942,H6
24943,H6
24944,H6
24945,H6
24946,H6
24947,H6
24948,H6
24949,H6
24950,H6
24951,H6
24952,H6
24953,H6
24954,H6
24955,H6
24956,H6
24957,H6
24958,H6
24959,H6
24960,H6
24961,H6
24962,H6
24963,H6
24964,H6
24965,H6
24966,H6
24967,H6
24968,H6
24969,H6
24970,H6
24971,H6
24972,H6
24973,H6
24974,H6
24975,H6
24976,H6
24977,H6
24978,H6
24979,H6
24980,H6
24981,L4
24982,H4
24983,L6
24984,Diogenite
24985,H4
24986,L4
24987,H5
24988,H4
24989,L6
24990,L6
24991,H6
24992,H6
24993,H6
24994,H6
24995,H6
24996,H6
24997,H6
24998,H6
24999,H6
25000,H6
25001,H6
25002,H6
25003,H6
25004,H6
25005,H6
25006,H6
25007,H6
25008,H6
25009,H6
25010,H6
25011,H6
25012,H6
25013,H6
25014,H6
25015,H6
25016,H6
25017,L5
25018,H6
25019,CM2
25020,CM2
25021,H5
25022,H5
25023,H/L4
25024,LL6
25025,H5
25026,Diogenite
25027,L6
25028,L6
25029,LL6
25030,L6
25031,H6
25032,L6
25033,L6
25034,L4
25035,L5
25036,H6
25037,Ureilite
25038,LL3.0
25039,H6
25040,CM2
25041,LL6
25042,Diogenite
25043,H4
25044,CM2
25045,Diogenite
25046,L6
25047,H5
25048,Diogenite
25049,H7
25050,LL6
25051,H6
25052,Eucrite-pmict
25053,H5
25054,L4
25055,Diogenite
25056,Eucrite-pmict
25057,L3
25058,L5
25059,L4
25060,L4
25061,H5/6
25062,L4
25063,H6
25064,L4/5
25065,L4
25066,L4
25067,L4
25068,H3-6
25069,H3-6
25070,H3.2-6
25071,H3-6
25072,"Iron, ungrouped"
25073,Diogenite
25074,H4
25075,L6
25076,L6
25077,L6
25078,L6
25079,L6
25080,L6
25081,L6
25082,L6
25083,L6
25084,L6
25085,L6
25086,L6
25087,L6
25088,L6
25089,L6
25090,L6
25091,L6
25092,L6
25093,L6
25094,L6
25095,L6
25096,L6
25097,L6
25098,L6
25099,L6
25100,L6
25101,L6
25102,L6
25103,L6
25104,L6
25105,L6
25106,L6
25107,L6
25108,L6
25109,L6
25110,L6
25111,L6
25112,L6
25113,L6
25114,L6
25115,L6
25116,L6
25117,L6
25118,L6
25119,L6
25120,L6
25121,L6
25122,L6
25123,L6
25124,L6
25125,L6
25126,L6
25127,L6
25128,L6
25129,L6
25130,L6
25131,L6
25133,LL5
25134,LL6
25135,L6
25136,LL5
25137,H4
25138,L6
25139,H5
25140,H6
25141,H6
25142,L6
25143,L4/5
25144,L3
25145,H4/5
25146,"Iron, IIAB"
25147,LL3.8
25148,H5
25149,L6
25150,L6
25151,L6
25152,L6
25153,L6
25154,L6
25155,L6
25156,L6
25157,L6
25158,L6
25159,L6
25160,L6
25161,L6
25162,L6
25163,L6
25164,L6
25165,L5
25166,L4/5
25167,L4/5
25168,L6
25169,L4
25170,L6
25171,L6
25172,L6
25173,L6
25174,L6
25175,L6
25176,L5
25177,L6
25178,L6
25179,L6
25180,L6
25181,L6
25182,L6
25183,L6
25184,L6
25185,L6
25186,L6
25187,L6
25188,L6
25189,L6
25190,L6
25191,L6
25192,L6
25193,L6
25194,L6
25195,L6
25196,L6
25197,L6
25198,L6
25199,L6
25200,L6
25201,L6
25202,L6
25203,L6
25204,L6
25205,L6
25206,L6
25207,L6
25208,L6
25209,L6
25210,L6
25211,L6
25212,L6
25213,L6
25214,L6
25215,L6
25216,L6
25217,L6
25218,L6
25219,L6
25220,L6
25221,L6
25222,L6
25223,L6
25224,L6
25225,L6
25226,L6
25227,L6
25228,L6
25229,L6
25230,L6
25231,L6
25232,L6
25233,L6
25234,L6
25235,L6
25236,L6
25237,L6
25238,L6
25239,L6
25240,L6
25241,L6
25242,L6
25243,L6
25244,L6
25245,L6
25246,L6
25247,L6
25248,L6
25249,L6
25250,L6
25251,L6
25252,L6
25253,L6
25254,L6
25255,L6
25256,L6
25257,L6
25258,L6
25259,L6
25260,L6
25261,L6
25262,L6
25263,L6
25264,L6
25265,L6
25266,L6
25267,L6
25268,L6
25269,L6
25270,L6
25271,L6
25272,L6
25273,L6
25274,L6
25275,L6
25276,L6
25277,L6
25278,L6
25279,L6
25280,L6
25281,L6
25282,L6
25283,L6
25284,L6
25285,L6
25286,L6
25287,L6
25288,L6
25289,L6
25290,L6
25291,L6
25292,L6
25293,L6
25294,L6
25295,L6
25296,L6
25297,L6
25298,L6
25299,LL6
25300,H6
25301,CV3
25302,EH
25303,H5
25304,H6
25305,L4
25306,LL6
25307,LL6
25308,H6
25309,L4
25310,H4
25311,L5
25312,L5
25313,H4
25314,LL3
25315,Lodranite
25316,H4
25317,H6
25318,H6
25319,H6
25320,LL4-6
25321,L6
25322,H6
25323,H6
25324,H4
25325,H6
25326,Diogenite
25327,H4
25328,H6
25329,L5
25330,L5
25331,L6
25332,H4
25333,H5
25334,CM2
25335,LL6
25336,Eucrite-pmict
25337,Eucrite-pmict
25338,L4
25339,H6
25340,Diogenite
25341,Winonaite
25342,H4
25343,R3.8
25344,H5
25345,H6
25346,Winonaite
25347,H6
25348,Eucrite-pmict
25349,H5
25350,L6
25351,H4
25352,CR2
25353,L6
25354,L6
25355,Eucrite-pmict
25356,Eucrite-pmict
25357,L6
25358,LL6
25359,H4
25360,H6
25368,H4
25369,Eucrite-pmict
25370,H6
25371,Diogenite
25373,H4
25381,CR2
25382,CR2
25383,CR2
25384,L4
25385,L4
25386,L4
25387,L4
25388,L4
25389,L4
25390,L4
25391,H4
25392,H4
25393,H5-6
25396,H4
25413,LL
25414,H4
25415,H4
25416,H4
25417,H4
25418,H4
25419,H4
25420,H4
25421,H4
25422,H4
25423,H4
25424,H4
25425,H4
25426,H4
25427,H4
25428,H4
25429,H4
25430,H4
25431,H4
25432,H4
25433,H4
25434,H4
25435,H4
25436,H4
25437,H4
25438,H4
25439,H4
25440,H4
25441,H4
25442,H4
25443,H4
25444,H4
25445,H4
25446,H4
25447,H4
25448,H4
25449,H4
25450,H4
25451,H4
25452,H4
25453,H4
25454,H4
25455,H4
25456,H4
25457,H4
25458,H4
25459,H4
25461,CR2
25462,Eucrite-pmict
25463,Eucrite-pmict
25464,H4
25465,L6
25466,L5
25467,Diogenite
25468,L5
25469,H7
25470,H4
25471,Eucrite-pmict
25472,CM2
25473,L6/7
25474,H6
25475,L6
25477,H5
25479,H5
25480,L6
25481,Iron
25482,H6
25487,H3.6
25491,H6
25492,LL
25493,LL7
25497,H6
25498,H
25499,H
25506,H4
25510,H4
25515,H5
25516,H3.6
25520,H4
25521,H4
25524,H5
25527,L6
25530,H6
25534,L6
25535,L6
25536,H4
25538,H5
25540,L6
25543,L6
25544,H5/6
25548,H
25564,H5
25565,H5
25566,H5
25567,H5
25568,H5
25569,H5
25570,H5
25571,H5
25572,H5
25573,H5
25574,H5
25575,H5
25576,H5
25577,H5
25578,H5
25579,H5
25580,H5
25581,H5
25582,H5
25583,H5
25584,H5
25585,H5
25586,L6
25587,H6
25588,H6
25589,H6
25590,H6
25591,H6
25592,H6
25593,L6
25594,L6
25596,L5
25599,LL4
25600,H4
25602,L6
25603,H5
25605,LL6
25606,L6
25609,Eucrite-pmict
25610,L6
25611,L6
25612,L6
25614,LL6
25615,Eucrite-pmict
25616,H6
25618,H4
25619,H4
25620,H4
25621,H4
25622,H4
25623,H4
25624,H4
25625,H4
25626,H4
25627,H4
25628,H4
25629,H4
25630,H4
25631,H4
25632,H4
25633,H4
25634,H4
25635,H4
25636,H4
25637,H4
25638,H4
25639,H4
25640,H4
25641,H4
25642,H4
25643,H4
25644,H4
25645,H4
25646,H4
25647,H4
25648,H4
25649,H4
25650,H4
25651,H4
25652,H4
25653,H4
25654,H4
25655,H4
25656,H4
25657,H4
25658,H4
25659,H4
25661,H4
25662,H4
25663,H4
25664,H4
25665,H4
25666,H4
25667,H4
25668,H4
25669,H4
25670,H4
25671,H4
25672,H4
25673,H4
25674,H4
25675,H4
25676,H4
25677,H4
25678,H4
25679,H4
25680,L6
25681,LL6
25682,H3.6
25683,H3
25684,L6
25686,H4
25687,H4
25688,H4
25689,H4
25690,H4
25691,H4
25692,H4
25693,H3/4
25694,LL
25695,H6
25696,H6
25697,H6
25698,H6
25699,H6
25700,H6
25701,H6
25702,H6
25703,H6
25704,H6
25705,H6
25706,H6
25707,H6
25708,H6
25709,Stone-uncl
25729,H3
25730,H3
25731,H4
25732,L5
25733,L5
25734,L6
25735,H6
25736,H4
25737,H5
25738,H5
25739,H5
25740,H5
25742,H5
25743,H5
25744,H5
25745,H
25746,LL
25747,LL
25748,L6
25749,L6
25750,H4
25755,LL6
25756,H4
25757,H4
25758,H4
25759,H4
25760,H4
25761,H4
25762,H4
25764,LL
25765,H5/6
25766,H5
25767,H5
25768,H5
25769,H6
25770,H5
25771,H5
25772,H5
25773,H6
25774,H6
25775,H5
25776,H5
25777,H5
25778,H5
25779,H5
25780,H5
25781,H4
25782,H4
25783,H4
25784,H4
25785,H4
25786,H4
25787,H4
25788,H4
25789,H4
25792,H3.7
25793,L4-6
25794,H5
25795,L6/7
25796,Eucrite-pmict
25797,LL3.2
25801,L6
25802,L5
25803,H5
25804,L5
25805,LL6
25808,L6
25809,H3.7
25810,H3.7
25811,L6
25812,H5
25813,H5
25814,H5
25815,H5
25816,H5
25817,H5
25818,H5
25819,H5
25820,H5
25821,H5
25822,H5
25823,H5
25824,H5
25825,H5
25826,H5
25827,H5
25828,H5
25829,H5
25830,H5
25831,H5
25832,H5
25833,H5
25834,H5
25835,H5
25838,L
25839,E
25840,H3
25842,H4
25843,H4
25844,H4
25845,H4
25846,H4
25847,H4
25848,L6
25849,L6
25850,H4
25851,H4
25852,H4
25853,L4
25854,L4
25855,L4
25856,L4
25857,H5
25858,H4/5
25859,H4/5
25860,H4/5
25861,H4/5
25863,H5
25866,"Iron, ungrouped"
25867,H4
25868,LL
25869,LL6
25870,L3
25871,LL4
25872,LL4
25873,LL5
25874,LL4
25875,LL4
25876,LL
25877,LL
25878,LL5
25879,LL
25880,LL
25881,LL5
25882,LL
25883,LL
25884,LL
25885,LL
25886,LL
25887,LL
25888,LL
25889,LL
25890,LL
25891,LL
25892,LL
25893,LL
25894,LL
25895,LL
25896,LL
25897,LL
25898,LL
25899,LL
25900,LL
25901,LL
25902,LL
25903,LL
25904,LL
25905,LL
25906,LL
25907,LL
25908,LL
25909,H4
25910,LL
25911,LL
25912,LL
25913,LL
25914,LL
25915,LL
25916,LL
25917,LL
25918,LL
25919,LL
25920,LL
25921,LL
25922,LL
25923,LL5
25924,LL
25925,LL
25926,LL
25927,LL
25928,LL
25929,LL
25930,LL
25931,LL
25932,LL
25933,LL
25934,LL
25935,LL
25936,LL
25937,LL
25938,LL
25939,LL
25940,LL
25941,LL
25942,LL
25943,LL
25944,LL
25945,LL
25946,LL
25947,LL
25948,LL
25949,LL
25950,LL
25951,LL
25952,LL
25953,LL
25954,LL
25955,LL
25956,LL
25957,LL
25958,LL
25959,LL
25960,LL
25961,LL
25962,LL
25963,LL
25964,LL
25965,LL
25966,LL
25967,LL
25968,LL
25969,LL
25970,LL
25971,LL
25972,LL
25973,LL
25974,LL
25975,LL
25976,LL
25977,LL
25978,LL
25979,LL
25980,LL
25981,LL
25982,LL
25983,LL
25984,LL
25985,LL
25986,LL
25987,LL
25988,LL
25989,LL
25990,LL
25991,LL
25992,LL
25993,LL
25994,LL
25995,LL
25996,LL
25997,LL
25998,LL
25999,LL
26000,LL
26001,LL
26002,LL
26003,LL
26004,LL
26005,LL
26006,LL
26007,LL
26008,LL
26009,LL
26010,LL
26011,LL
26012,LL
26013,LL
26014,LL
26015,LL
26016,LL
26017,LL
26018,LL
26019,LL
26020,LL
26021,LL
26022,LL
26023,LL
26024,LL
26025,LL
26026,LL
26027,LL
26028,LL
26029,LL
26030,LL
26031,LL
26032,LL
26033,LL
26034,LL
26035,LL
26036,LL
26037,LL
26038,LL
26039,LL
26040,LL
26041,LL
26042,LL
26043,LL
26044,LL
26045,LL
26046,LL
26047,LL
26048,LL
26049,LL
26050,LL
26051,LL
26052,LL
26053,LL
26054,LL
26055,LL
26056,LL
26057,LL
26058,LL
26059,LL
26060,LL
26061,LL
26062,LL
26063,LL
26064,LL
26065,LL
26066,LL
26067,LL
26068,LL
26069,LL
26070,LL
26071,LL
26072,LL
26073,"Iron, IIIAB"
26074,H5
